row_label_raw,row_label_full,Mã số > 50 > 60,CHỈ TIÊU > Lưu chuyển tiền thuần trong năm > Tiền và tương đương tiền đầu năm,Thuyết minh,Năm 2020 > 909.250.992.727 > 567.652.456.496,Năm 2019 > (133.627.557.914) > 701.280.173.355,numeric__CHỈ TIÊU > Lưu chuyển tiền thuần trong năm > Tiền và tương đương tiền đầu năm,numeric__Thuyết minh,numeric__Năm 2020 > 909.250.992.727 > 567.652.456.496,numeric__Năm 2019 > (133.627.557.914) > 701.280.173.355
61,61,61,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,,(1.137.063.333),(158.945),,,-1137063333.0,-158945.0
70,70,70,Tiền và tương đương tiền cuối năm,4,1.475.766.385.890,567.652.456.496,,4.0,1475766385890.0,567652456496.0
