row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,31/12/2020 > VND,01/01/2020 > VND,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__31/12/2020 > VND,numeric__01/01/2020 > VND
200,200,200,B. TÀI SẢN DÀI HẠN,,5.006.436.521.265,4.162.353.892.788,,,5006436521265.0,4162353892788.0
210,210,210,I. Các khoản phải thu dài hạn,,87.445.733.500,8.295.573.500,,,87445733500.0,8295573500.0
216,216,216,1. Phải thu dài hạn khác,9,87.445.733.500,8.295.573.500,,9.0,87445733500.0,8295573500.0
220,220,220,II. Tài sản cố định,,3.803.690.935.125,2.413.997.643.961,,,3803690935125.0,2413997643961.0
221,221,221,1. Tài sản cố định hữu hình,12,3.801.798.536.255,2.411.857.619.533,,12.0,3801798536255.0,2411857619533.0
222,222,222,- Nguyên giá,,4.538.353.290.429,2.972.260.354.142,,,4538353290429.0,2972260354142.0
223,223,223,- Giá trị hao mòn luỹ kế,,(736.554.754.174),(560.402.734.609),,,-736554754174.0,-560402734609.0
227,227,227,2. Tài sản cố định vô hình,13,1.892.398.870,2.140.024.428,,13.0,1892398870.0,2140024428.0
228,228,228,- Nguyên giá,,2.987.207.819,2.842.207.819,,,2987207819.0,2842207819.0
229,229,229,- Giá trị hao mòn luỹ kế,,(1.094.808.949),(702.183.391),,,-1094808949.0,-702183391.0
230,230,230,III. Bất động sản đầu tư,14,221.255.062.764,168.049.997.607,,14.0,221255062764.0,168049997607.0
231,231,231,- Nguyên giá,,264.880.188.533,201.620.288.549,,,264880188533.0,201620288549.0
232,232,232,- Giá trị hao mòn luỹ kế,,(43.625.125.769),(33.570.290.942),,,-43625125769.0,-33570290942.0
240,240,240,IV. Tài sản dở dang dài hạn,,378.813.660.882,1.178.758.313.911,,,378813660882.0,1178758313911.0
242,242,242,1. Chi phí xây dựng cơ bản dở dang,11,378.813.660.882,1.178.758.313.911,,11.0,378813660882.0,1178758313911.0
250,250,250,V. Đầu tư tài chính dài hạn,5,81.344.573.396,63.501.617.055,,5.0,81344573396.0,63501617055.0
252,252,252,"1. Đầu tư vào công ty liên doanh, liên kết",,78.175.694.461,60.332.738.120,,,78175694461.0,60332738120.0
253,253,253,2. Đầu tư góp vốn vào đơn vị khác,,4.821.770.000,4.821.770.000,,,4821770000.0,4821770000.0
254,254,254,3. Dự phòng giảm giá đầu tư tài chính dài hạn,,(1.652.891.065),(1.652.891.065),,,-1652891065.0,-1652891065.0
260,260,260,VI. Tài sản dài hạn khác,,433.886.555.598,329.750.746.754,,,433886555598.0,329750746754.0
261,261,261,1. Chi phí trả trước dài hạn,15,136.406.946.486,99.297.507.633,,15.0,136406946486.0,99297507633.0
262,262,262,2. Tài sản thuế thu nhập hoãn lại,35,13.597.369.411,2.184.159.953,,35.0,13597369411.0,2184159953.0
269,269,269,3. Lợi thế thương mại,16,283.882.239.701,228.269.079.168,,16.0,283882239701.0,228269079168.0
270,270,270,TỔNG CỘNG TÀI SẢN,,10.721.668.093.118,8.315.278.013.961,,,10721668093118.0,8315278013961.0
