row_label_raw,row_label_full,Tên lô đất/Địa điểm lô đất,Diện tích thuê (m2),Thời gian thuê,Mục đích thuê,Ghi chú,numeric__Diện tích thuê (m2),numeric__Thời gian thuê,numeric__Mục đích thuê,numeric__Ghi chú
"Phường Mỹ Đình 2, quận Nam Từ Liêm, TP. Hà Nội","Phường Mỹ Đình 2, quận Nam Từ Liêm, TP. Hà Nội","Phường Mỹ Đình 2, quận Nam Từ Liêm, TP. Hà Nội",2.660,50 năm,Xây dựng tầng hàm tòa nhà PCC1 Mỹ Đình Plaza 2,giá thuê đất ổn định 5 năm/lần,2660.0,,,
"44 Triều Khúc, Phường Thanh Xuân Nam, Quận Thanh Xuân, TP. Hà Nội","44 Triều Khúc, Phường Thanh Xuân Nam, Quận Thanh Xuân, TP. Hà Nội","44 Triều Khúc, Phường Thanh Xuân Nam, Quận Thanh Xuân, TP. Hà Nội","3.707,4",từ ngày 06/09/2018 đến ngày 05/04/2068,Các hạng mục của dự án PCC1 Thanh Xuân,Thuê đất trả tiền một lần/giá thuê đất ổn định 5 năm/lần,3707.4,,,
