row_label_raw,row_label_full,col_0,Năm 2020,Năm 2019,numeric__Năm 2020,numeric__Năm 2019
,,,VND,VND,,
Doanh thu hoạt động xây lắp và thiết bị ngành điện,Doanh thu hoạt động xây lắp và thiết bị ngành điện,Doanh thu hoạt động xây lắp và thiết bị ngành điện,3.060.741.678.342,3.000.245.215.906,3060741678342.0,3000245215906.0
Doanh thu hoạt động sản xuất công nghiệp,Doanh thu hoạt động sản xuất công nghiệp,Doanh thu hoạt động sản xuất công nghiệp,825.757.109.539,981.324.521.368,825757109539.0,981324521368.0
Doanh thu kinh doanh bắt động sản đầu tư,Doanh thu kinh doanh bắt động sản đầu tư,Doanh thu kinh doanh bắt động sản đầu tư,21.647.943.808,18.808.572.113,21647943808.0,18808572113.0
Doanh thu chuyển nhượng bắt động sản,Doanh thu chuyển nhượng bắt động sản,Doanh thu chuyển nhượng bắt động sản,834.445.587.979,194.076.266.810,834445587979.0,194076266810.0
Doanh thu bán điện,Doanh thu bán điện,Doanh thu bán điện,748.112.842.891,552.029.783.176,748112842891.0,552029783176.0
"Doanh thu bán hàng hóa, vật tư","Doanh thu bán hàng hóa, vật tư","Doanh thu bán hàng hóa, vật tư",1.121.778.208.590,997.694.209.760,1121778208590.0,997694209760.0
Doanh thu khác,Doanh thu khác,Doanh thu khác,66.117.210.194,100.844.263.781,66117210194.0,100844263781.0
,,,6.678.600.581.343,5.845.022.832.914,6678600581343.0,5845022832914.0
Trong đó: Doanh thu đối với các bên liên quan(Xem thông tin chỉ tiết tại Thuyết minh 41),Trong đó: Doanh thu đối với các bên liên quan(Xem thông tin chỉ tiết tại Thuyết minh 41),Trong đó: Doanh thu đối với các bên liên quan(Xem thông tin chỉ tiết tại Thuyết minh 41),-,9.343.175.600,,9343175600.0
