row_label_raw,row_label_full,Tên,Chức vụ,numeric__Chức vụ
Ông Trần Thanh Hải,Ông Trần Thanh Hải,Ông Trần Thanh Hải,Tổng Giám đốc (bỗ nhiệm ngày 01 tháng 05 năm 2021),
Ông Phan Đình Thám,Ông Phan Đình Thám,Ông Phan Đình Thám,Tổng Giám đốc (miễn nhiệm ngày 01 tháng 05 năm 2021),
Ông Đình Ngọc Thuận,Ông Đình Ngọc Thuận,Ông Đình Ngọc Thuận,Phó Tổng Giám đốc,
Bà Nguyễn Thị Hạnh,Bà Nguyễn Thị Hạnh,Bà Nguyễn Thị Hạnh,Phó Tổng Giám đốc,
Ba Lương Minh Hiền,Ba Lương Minh Hiền,Ba Lương Minh Hiền,Phó Tổng Giám đốc (bỗ nhiệm ngày 01 tháng 05 năm 2021),
Ông Nguyễn Minh Khoa,Ông Nguyễn Minh Khoa,Ông Nguyễn Minh Khoa,Giám đốc chi nhánh,
