row_label_raw,row_label_full,col_0,Năm 2021VND,Năm 2020VND,numeric__Năm 2021VND,numeric__Năm 2020VND
Doanh thu cung cấp dịch vụ:,Doanh thu cung cấp dịch vụ:,Doanh thu cung cấp dịch vụ:,Doanh thu cung cấp dịch vụ:,Doanh thu cung cấp dịch vụ:,,
Công ty Cổ phần Sonadezi An Bình,Doanh thu cung cấp dịch vụ: > Công ty Cổ phần Sonadezi An Bình,Công ty Cổ phần Sonadezi An Bình,371.579.100,407.260.484,371579100.0,407260484.0
Công ty Cổ phần Sơn Đồng Nai,Doanh thu cung cấp dịch vụ: > Công ty Cổ phần Sơn Đồng Nai,Công ty Cổ phần Sơn Đồng Nai,224.327.126,247.181.428,224327126.0,247181428.0
Công ty Cổ phần Sonadezi Giang Điền,Doanh thu cung cấp dịch vụ: > Công ty Cổ phần Sonadezi Giang Điền,Công ty Cổ phần Sonadezi Giang Điền,174.301.795,191.435.729,174301795.0,191435729.0
Công ty TNHH Tiên Triết,Doanh thu cung cấp dịch vụ: > Công ty TNHH Tiên Triết,Công ty TNHH Tiên Triết,296.662.021,383.956.740,296662021.0,383956740.0
Cộng - Xem thêm mục 5.1,Doanh thu cung cấp dịch vụ: > Cộng - Xem thêm mục 5.1,Cộng - Xem thêm mục 5.1,1.066.870.042,1.229.834.381,1066870042.0,1229834381.0
"Mua hàng hóa, dịch vụ:","Mua hàng hóa, dịch vụ:","Mua hàng hóa, dịch vụ:","Mua hàng hóa, dịch vụ:","Mua hàng hóa, dịch vụ:",,
Công ty Cổ phần Sonadezi Giang Điền,"Mua hàng hóa, dịch vụ: > Công ty Cổ phần Sonadezi Giang Điền",Công ty Cổ phần Sonadezi Giang Điền,4.351.377.256,4.526.206.384,4351377256.0,4526206384.0
Công ty TNHH Tiên Triết,"Mua hàng hóa, dịch vụ: > Công ty TNHH Tiên Triết",Công ty TNHH Tiên Triết,4.097.814.740,3.779.088.708,4097814740.0,3779088708.0
Công ty Cổ phần Sonadezi Châu Đức,"Mua hàng hóa, dịch vụ: > Công ty Cổ phần Sonadezi Châu Đức",Công ty Cổ phần Sonadezi Châu Đức,3.328.362.861,2.194.461.823,3328362861.0,2194461823.0
Công ty Cổ phần Dịch vụ Sonadezi,"Mua hàng hóa, dịch vụ: > Công ty Cổ phần Dịch vụ Sonadezi",Công ty Cổ phần Dịch vụ Sonadezi,143.148.064,476.288.650,143148064.0,476288650.0
Trường Cao đẳng Công nghệ và Quản trị Sonadezi,"Mua hàng hóa, dịch vụ: > Trường Cao đẳng Công nghệ và Quản trị Sonadezi",Trường Cao đẳng Công nghệ và Quản trị Sonadezi,-,13.500.000,,13500000.0
Cộng,"Mua hàng hóa, dịch vụ: > Cộng",Cộng,11.920.702.921,10.989.545.565,11920702921.0,10989545565.0
"Cổ tức, lợi nhuận được chia:","Cổ tức, lợi nhuận được chia:","Cổ tức, lợi nhuận được chia:","Cổ tức, lợi nhuận được chia:","Cổ tức, lợi nhuận được chia:",,
Công ty Cổ phần Cấp nước Đồng Nai,"Cổ tức, lợi nhuận được chia: > Công ty Cổ phần Cấp nước Đồng Nai",Công ty Cổ phần Cấp nước Đồng Nai,76.786.920.000,57.590.190.000,76786920000.0,57590190000.0
Công ty Cổ phần Phát triển Đỏ thị Công nghiệp Số 2,"Cổ tức, lợi nhuận được chia: > Công ty Cổ phần Phát triển Đỏ thị Công nghiệp Số 2",Công ty Cổ phần Phát triển Đỏ thị Công nghiệp Số 2,61.369.560.000,55.566.000.000,61369560000.0,55566000000.0
Công ty Cổ phần Sonadezi Châu Đức,"Cổ tức, lợi nhuận được chia: > Công ty Cổ phần Sonadezi Châu Đức",Công ty Cổ phần Sonadezi Châu Đức,46.840.000.000,46.840.000.000,46840000000.0,46840000000.0
