row_label_raw,row_label_full,col_0,Tại ngày 31/12/2021VND > Giá trị,Tại ngày 31/12/2021VND > Số có khả năng trả nợ,Tại ngày 01/01/2021VND > Giá trị,Tại ngày 01/01/2021VND > Số có khả năng trả nợ,numeric__Tại ngày 31/12/2021VND > Giá trị,numeric__Tại ngày 31/12/2021VND > Số có khả năng trả nợ,numeric__Tại ngày 01/01/2021VND > Giá trị,numeric__Tại ngày 01/01/2021VND > Số có khả năng trả nợ
Phải trả cho các bên liên quan - Xem thêm mục 7,Phải trả cho các bên liên quan - Xem thêm mục 7,Phải trả cho các bên liên quan - Xem thêm mục 7,2.844.595.075,2.844.595.075,2.942.501.810,2.942.501.810,2844595075.0,2844595075.0,2942501810.0,2942501810.0
Phải trả cho người bán:,Phải trả cho người bán:,Phải trả cho người bán:,Phải trả cho người bán:,Phải trả cho người bán:,Phải trả cho người bán:,Phải trả cho người bán:,,,,
Công ty TNHH Xây dựng Sản xuất TM Ngọc Minh Quân,Phải trả cho người bán: > Công ty TNHH Xây dựng Sản xuất TM Ngọc Minh Quân,Công ty TNHH Xây dựng Sản xuất TM Ngọc Minh Quân,1.228.212.950,1.228.212.950,32.093.000,32.093.000,1228212950.0,1228212950.0,32093000.0,32093000.0
Công ty TNHH Bất động sản Công nghiệp Hòa Hưng,Phải trả cho người bán: > Công ty TNHH Bất động sản Công nghiệp Hòa Hưng,Công ty TNHH Bất động sản Công nghiệp Hòa Hưng,1.136.655.110,1.136.655.110,904.358.859,904.358.859,1136655110.0,1136655110.0,904358859.0,904358859.0
Công ty TNHH Xây dựng Dịch vụ Tân Việt,Phải trả cho người bán: > Công ty TNHH Xây dựng Dịch vụ Tân Việt,Công ty TNHH Xây dựng Dịch vụ Tân Việt,737.075.000,737.075.000,4.263.264.296,4.263.264.296,737075000.0,737075000.0,4263264296.0,4263264296.0
Phải trả cho các đối tượng khác,Phải trả cho người bán: > Phải trả cho các đối tượng khác,Phải trả cho các đối tượng khác,588.228.597,588.228.597,695.350.040,695.350.040,588228597.0,588228597.0,695350040.0,695350040.0
Cộng,Phải trả cho người bán: > Cộng,Cộng,6.534.766.732,6.534.766.732,8.837.568.005,8.837.568.005,6534766732.0,6534766732.0,8837568005.0,8837568005.0
