row_label_raw,row_label_full,col_0,Tại ngày31/12/2021VND,Tại ngày01/01/2021VND,numeric__Tại ngày31/12/2021VND,numeric__Tại ngày01/01/2021VND
Ngắn hạn:,Ngắn hạn:,Ngắn hạn:,Ngắn hạn:,Ngắn hạn:,,
"Thù lao của người đại diện phần vốn góp, Hội đồng quản trị và Ban kiểm soát","Ngắn hạn: > Thù lao của người đại diện phần vốn góp, Hội đồng quản trị và Ban kiểm soát","Thù lao của người đại diện phần vốn góp, Hội đồng quản trị và Ban kiểm soát",441.888.000,518.016.000,441888000.0,518016000.0
"Các khoản phải trả, phải nộp khác","Ngắn hạn: > Các khoản phải trả, phải nộp khác","Các khoản phải trả, phải nộp khác",114.085.984,86.628.744,114085984.0,86628744.0
"Nhận ký quỹ, ký cược","Ngắn hạn: > Nhận ký quỹ, ký cược","Nhận ký quỹ, ký cược",-,775.000.000,,775000000.0
Cổ tức phải trả,Ngắn hạn: > Cổ tức phải trả,Cổ tức phải trả,33.540.000,23.440.000,33540000.0,23440000.0
Cộng,Ngắn hạn: > Cộng,Cộng,589.513.984,1.403.084.744,589513984.0,1403084744.0
Dài hạn:,Dài hạn:,Dài hạn:,Dài hạn:,Dài hạn:,,
Phải trả cho các bên liên quan (*),Dài hạn: > Phải trả cho các bên liên quan (*),Phải trả cho các bên liên quan (*),33.600.000.000,33.600.000.000,33600000000.0,33600000000.0
