row_label_raw,row_label_full,col_0,Tại ngày31/12/2021VND,Tại ngày01/01/2021VND,numeric__Tại ngày31/12/2021VND,numeric__Tại ngày01/01/2021VND
Nhà nước,Nhà nước,Nhà nước,3.747.567.000.000,3.747.567.000.000,3747567000000.0,3747567000000.0
Vốn góp của các đối tượng khác,Vốn góp của các đối tượng khác,Vốn góp của các đối tượng khác,17.433.000.000,17.433.000.000,17433000000.0,17433000000.0
Cộng,Cộng,Cộng,3.765.000.000.000,3.765.000.000.000,3765000000000.0,3765000000000.0
