row_label_raw,row_label_full,Số dư đầu năm > Trích lập trong năm,Năm 2021VND > 20.503.250.426 > 8.980.854.536,Năm 2020VND > 21.744.376.726 > 3.355.019.000,numeric__Năm 2021VND > 20.503.250.426 > 8.980.854.536,numeric__Năm 2020VND > 21.744.376.726 > 3.355.019.000
Tăng khác,Tăng khác,Tăng khác,11.920.000,39.800.000,11920000.0,39800000.0
Sử dụng trong năm,Sử dụng trong năm,Sử dụng trong năm,(6.929.470.376),(4.635.945.300),-6929470376.0,-4635945300.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,22.566.554.586,20.503.250.426,22566554586.0,20503250426.0
