row_label_raw,row_label_full,col_0,Tại ngày31/12/2021VND,Tại ngày01/01/2021VND,numeric__Tại ngày31/12/2021VND,numeric__Tại ngày01/01/2021VND
Tiền mặt,Tiền mặt,Tiền mặt,8.821.174,82.957.917,8821174.0,82957917.0
Tiền gửi ngân hàng không kỳ han,Tiền gửi ngân hàng không kỳ han,Tiền gửi ngân hàng không kỳ han,28.149.576.737,31.806.377.517,28149576737.0,31806377517.0
Cộng,Cộng,Cộng,28.158.397.911,31.889.335.434,28158397911.0,31889335434.0
