row_label_raw,row_label_full,Lợi nhuận kế toán trước thuế trong năm,Năm 2021VND > 442.491.900.344,Năm 2020VND > 441.282.787.133,numeric__Năm 2021VND > 442.491.900.344,numeric__Năm 2020VND > 441.282.787.133
Cộng: Các khoản điều chỉnh tăng,Cộng: Các khoản điều chỉnh tăng,Cộng: Các khoản điều chỉnh tăng,12.213.832.367,10.665.036.918,12213832367.0,10665036918.0
Trừ: Thu nhập được miễn thuế,Trừ: Thu nhập được miễn thuế,Trừ: Thu nhập được miễn thuế,(338.740.587.999),(340.254.742.556),-338740587999.0,-340254742556.0
Thu nhập tính thuế từ hoạt động kinh doanh,Thu nhập tính thuế từ hoạt động kinh doanh,Thu nhập tính thuế từ hoạt động kinh doanh,115.965.144.712,111.693.081.495,115965144712.0,111693081495.0
Thuế suất thuế TNDN hiện hành,Thuế suất thuế TNDN hiện hành,Thuế suất thuế TNDN hiện hành,20%,20%,0.2,0.2
Chi phí thuế TNDN tính trên thu nhập chịu thuế năm hiện hành,Chi phí thuế TNDN tính trên thu nhập chịu thuế năm hiện hành,Chi phí thuế TNDN tính trên thu nhập chịu thuế năm hiện hành,23.193.028.942,22.338.616.299,23193028942.0,22338616299.0
