row_label_raw,row_label_full,Họ và tên,Chức vụ,numeric__Chức vụ
Bà Võ Thị Mỹ Hạnh,Bà Võ Thị Mỹ Hạnh,Bà Võ Thị Mỹ Hạnh,Tổng Giám đốc,
Ông Nguyễn Quan Anh,Ông Nguyễn Quan Anh,Ông Nguyễn Quan Anh,Phó Tổng Giám đốc,
Ông Trần Bảo Sơn,Ông Trần Bảo Sơn,Ông Trần Bảo Sơn,Phó Tổng Giám đốc,
