row_label_raw,row_label_full,Giá trị vay chuyển đổi,2.217.100.000,numeric__2.217.100.000
Cấu phần vốn chủ sở hữu (TM số 24.1),Cấu phần vốn chủ sở hữu (TM số 24.1),Cấu phần vốn chủ sở hữu (TM số 24.1),(105.576.190),-105576190.0
Cấu phần nợ gốc ghi nhận ban đầu,Cấu phần nợ gốc ghi nhận ban đầu,Cấu phần nợ gốc ghi nhận ban đầu,2.111.523.810,2111523810.0
Cộng: Giá trị phân bổ lũy kế phần giá trị chiết khấu,Cộng: Giá trị phân bổ lũy kế phần giá trị chiết khấu,Cộng: Giá trị phân bổ lũy kế phần giá trị chiết khấu,105.576.190,105576190.0
Số đầu năm,Số đầu năm,Số đầu năm,41.941.226,41941226.0
Số phân bổ trong năm,Số phân bổ trong năm,Số phân bổ trong năm,63.634.964,63634964.0
Số cuối năm,Số cuối năm,Số cuối năm,105.576.190,105576190.0
Cơ cấu nợ gốc trước khi chuyển đổi,Cơ cấu nợ gốc trước khi chuyển đổi,Cơ cấu nợ gốc trước khi chuyển đổi,2.217.100.000,2217100000.0
Chuyển đổi trái phiếu chuyển đổi thành cổ phiếu phổ thông (TM số 24.1),Chuyển đổi trái phiếu chuyển đổi thành cổ phiếu phổ thông (TM số 24.1),Chuyển đổi trái phiếu chuyển đổi thành cổ phiếu phổ thông (TM số 24.1),(2.217.100.000),-2217100000.0
Giá trị trái phiếu tại ngày cuối năm,Giá trị trái phiếu tại ngày cuối năm,Giá trị trái phiếu tại ngày cuối năm,-,
