row_label_raw,row_label_full,Ngân hàng,Số cuối năm > Ngàn VND,Nguyên tệ > Ngàn VND,Nguyên tệ > USD,Thời hạn thanh toán,Lãi suất %/năm,"Tài sản thế chấp (TM số 10, 11 và 13)",numeric__Số cuối năm > Ngàn VND,numeric__Nguyên tệ > Ngàn VND,numeric__Nguyên tệ > USD,numeric__Thời hạn thanh toán,numeric__Lãi suất %/năm,"numeric__Tài sản thế chấp (TM số 10, 11 và 13)"
"BIDV, Chi nhánh Gia Lai","BIDV, Chi nhánh Gia Lai","BIDV, Chi nhánh Gia Lai","BIDV, Chi nhánh Gia Lai","BIDV, Chi nhánh Gia Lai","BIDV, Chi nhánh Gia Lai","BIDV, Chi nhánh Gia Lai","BIDV, Chi nhánh Gia Lai","BIDV, Chi nhánh Gia Lai",,,,,,
Khoản vay ngày 1 tháng 4 năm 2010,"BIDV, Chi nhánh Gia Lai > Khoản vay ngày 1 tháng 4 năm 2010",Khoản vay ngày 1 tháng 4 năm 2010,734.611.164,-,31.623.382,Từ ngày 31 tháng 12 năm 2019 đến ngày 31 tháng 12 năm 2026,"Lãi suất huy động tiết kiệm của BIDV bằng USD kỳ hạn 12 tháng trả lãi sau + 4,70%/năm (2019: 7,20)","Quyền sử dụng đất và vườn cây cao su với quy mô 9.996,9 ha tại Huyện Saysetha và Phu Vong, Tĩnh Attapeu, Lào thuộc sở hữu của Hoàng Anh Attapeu.",734611164.0,,31623382.0,,,
Khoản vay ngày 19 tháng 6 năm 2015,"BIDV, Chi nhánh Gia Lai > Khoản vay ngày 19 tháng 6 năm 2015",Khoản vay ngày 19 tháng 6 năm 2015,576.965.337,289.818.146,12.361.050,28 tháng 12 năm 2019,"VND 11,60 USD 9,28","2 tầng thuộc khu thương mại tại Tổ hợp chung cư - Thương mại Bâu Thạc Gián, Thành phố Đà Nẵng, Việt Nam thuộc sở hữu của HAG; 7 xe ở tổ thuộc sở hữu của HAG; 13.310.000 cổ phiếu HNG thuộc sở hữu của HAG; Trụ sở làm việc của HAG tại 15 Trường Chinh, Phường Phú Đồng, Thành Phố Pleiku, Tĩnh Gia Lai; Quyền sử dụng và khai thác 1.040,52 ha cao su tại Huyện la Pa, Tĩnh Gia Lai, Việt Nam thuộc sở hữu của Cao su Trung Nguyên.",576965337.0,289818146.0,12361050.0,,,
