row_label_raw,row_label_full,Họ và tên,Chức vụ,col_2,numeric__Chức vụ,numeric__col_2
Ông Đoàn Nguyên Đức,Ông Đoàn Nguyên Đức,Ông Đoàn Nguyên Đức,Chủ tịch,,,
Ông Đỗ Xuân Diện,Ông Đỗ Xuân Diện,Ông Đỗ Xuân Diện,Phó Chủ tịch,bổ nhiệm ngày 26 tháng 4 năm 2019,,
Ông Võ Trường Sơn,Ông Võ Trường Sơn,Ông Võ Trường Sơn,Thành viên,,,
Ông Nguyễn Quan Anh,Ông Nguyễn Quan Anh,Ông Nguyễn Quan Anh,Thành viên,,,
Bà Võ Thị Mỹ Hạnh,Bà Võ Thị Mỹ Hạnh,Bà Võ Thị Mỹ Hạnh,Thành viên,,,
Bà Võ Thị Huyền Lan,Bà Võ Thị Huyền Lan,Bà Võ Thị Huyền Lan,Thành viên,,,
Ông Trần Bảo Sơn,Ông Trần Bảo Sơn,Ông Trần Bảo Sơn,Thành viên,,,
Ông Nguyễn Hùng Minh,Ông Nguyễn Hùng Minh,Ông Nguyễn Hùng Minh,Thành viên,miễn nhiệm ngày 26 tháng 4 năm 2019,,
