row_label_raw,row_label_full,col_0,Năm nay,Năm trước,numeric__Năm nay,numeric__Năm trước
Lỗ sau thuế thuộc cổ đông sở hữu cổ phiếu phổ thông của Công ty mẹ (ngàn VND),Lỗ sau thuế thuộc cổ đông sở hữu cổ phiếu phổ thông của Công ty mẹ (ngàn VND),Lỗ sau thuế thuộc cổ đông sở hữu cổ phiếu phổ thông của Công ty mẹ (ngàn VND),(2.425.918.207),(659.149.758),-2425918207.0,-659149758.0
Số cổ phiếu bình quân lưu hành trong năm để tính lãi cơ bản trên cổ phiếu (cổ phiếu),Số cổ phiếu bình quân lưu hành trong năm để tính lãi cơ bản trên cổ phiếu (cổ phiếu),Số cổ phiếu bình quân lưu hành trong năm để tính lãi cơ bản trên cổ phiếu (cổ phiếu),962.467.537,866.183.347,962467537.0,866183347.0
Tăng số lượng cổ phiếu bình quân do ảnh hưởng của cổ phiếu tiềm năng phát sinh từ trái phiếu chuyển đổi,Tăng số lượng cổ phiếu bình quân do ảnh hưởng của cổ phiếu tiềm năng phát sinh từ trái phiếu chuyển đổi,Tăng số lượng cổ phiếu bình quân do ảnh hưởng của cổ phiếu tiềm năng phát sinh từ trái phiếu chuyển đổi,-,221.710.000,,221710000.0
Tăng số lượng cổ phiếu bình quân do ảnh hưởng của cổ phiếu tiềm năng phát sinh từ quyền mua cổ phiếu,Tăng số lượng cổ phiếu bình quân do ảnh hưởng của cổ phiếu tiềm năng phát sinh từ quyền mua cổ phiếu,Tăng số lượng cổ phiếu bình quân do ảnh hưởng của cổ phiếu tiềm năng phát sinh từ quyền mua cổ phiếu,-,162.675.507,,162675507.0
Số cổ phiếu bình quân lưu hành trong năm đã được điều chỉnh do các yếu tố suy giảm,Số cổ phiếu bình quân lưu hành trong năm đã được điều chỉnh do các yếu tố suy giảm,Số cổ phiếu bình quân lưu hành trong năm đã được điều chỉnh do các yếu tố suy giảm,962.467.537,1.250.568.854,962467537.0,1250568854.0
Lỗ cơ bản trên cổ phiếu (VND),Lỗ cơ bản trên cổ phiếu (VND),Lỗ cơ bản trên cổ phiếu (VND),(2.521),(761),-2521.0,-761.0
Lỗ suy giảm trên cổ phiếu (VND),Lỗ suy giảm trên cổ phiếu (VND),Lỗ suy giảm trên cổ phiếu (VND),(2.521),(527),-2521.0,-527.0
