row_label_raw,row_label_full,Bên cho vay,Số cuối nămNgàn VND,Thời hạn thanh toán,Lãi suất%/năm,Mục đích vay,Tài sản đảm bảo,numeric__Số cuối nămNgàn VND,numeric__Thời hạn thanh toán,numeric__Lãi suất%/năm,numeric__Mục đích vay,numeric__Tài sản đảm bảo
"HAG, Công ty mẹ (TM số 33)","HAG, Công ty mẹ (TM số 33)","HAG, Công ty mẹ (TM số 33)","HAG, Công ty mẹ (TM số 33)","HAG, Công ty mẹ (TM số 33)","HAG, Công ty mẹ (TM số 33)","HAG, Công ty mẹ (TM số 33)","HAG, Công ty mẹ (TM số 33)",,,,,
Khoản vay ngày 5 tháng 7 năm 2015,"HAG, Công ty mẹ (TM số 33) > Khoản vay ngày 5 tháng 7 năm 2015",Khoản vay ngày 5 tháng 7 năm 2015,300.000.000,Ngày 5 tháng 7 năm 2021,"9,75",Tài trợ dự án nhà máy chế biến cọ đầu và nhà máy nhiệt điện tại Campuchia,Tín chấp,300000000.0,,9.75,,
Khoản vay ngày 6 tháng 1 năm 2014,"HAG, Công ty mẹ (TM số 33) > Khoản vay ngày 6 tháng 1 năm 2014",Khoản vay ngày 6 tháng 1 năm 2014,259.900.868,Ngày 6 tháng 1 năm 2022,"9,75",Bổ sung vốn lưu động,Tín chấp,259900868.0,,9.75,,
Khoản vay ngày 7 tháng 12 năm 2016,"HAG, Công ty mẹ (TM số 33) > Khoản vay ngày 7 tháng 12 năm 2016",Khoản vay ngày 7 tháng 12 năm 2016,89.205.529,Ngày 1 tháng 1 năm 2022,"12,50",Bổ sung vốn lưu động,Tín chấp,89205529.0,,12.5,,
,,,649.106.397,,,,,649106397.0,,,,
"THACO, Công ty có cùng thành viên HĐQT (TM số 33)","THACO, Công ty có cùng thành viên HĐQT (TM số 33)","THACO, Công ty có cùng thành viên HĐQT (TM số 33)","THACO, Công ty có cùng thành viên HĐQT (TM số 33)","THACO, Công ty có cùng thành viên HĐQT (TM số 33)","THACO, Công ty có cùng thành viên HĐQT (TM số 33)","THACO, Công ty có cùng thành viên HĐQT (TM số 33)","THACO, Công ty có cùng thành viên HĐQT (TM số 33)",,,,,
Khoản vay ngày 10 tháng 12 năm 2019,"THACO, Công ty có cùng thành viên HĐQT (TM số 33) > Khoản vay ngày 10 tháng 12 năm 2019",Khoản vay ngày 10 tháng 12 năm 2019,805.260.834,Ngày 10 tháng 6 năm 2021,"10,50",Bổ sung vốn lưu động,Tín chấp,805260834.0,,10.5,,
TỔNG CỘNG,"THACO, Công ty có cùng thành viên HĐQT (TM số 33) > TỔNG CỘNG",TỔNG CỘNG,1.454.367.231,,,,,1454367231.0,,,,
Trong đó:Vay dài hạn,"THACO, Công ty có cùng thành viên HĐQT (TM số 33) > Trong đó:Vay dài hạn",Trong đó:Vay dài hạn,1.454.367.231,,,,,1454367231.0,,,,
