row_label_raw,row_label_full,Mã số,NGUỒN VỐN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__NGUỒN VỐN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
300,300,300,C. NỘ PHẢI TRẢ,,13.542.536.476,19.855.671.686,,,13542536476.0,19855671686.0
310,310,310,I. Nợ ngắn hạn,,7.912.947.521,8.513.547.223,,,7912947521.0,8513547223.0
311,311,311,1. Phải trả người bán ngắn hạn,18,984.872.754,413.725.650,,18.0,984872754.0,413725650.0
312,312,312,2. Người mua trả tiền trước ngắn hạn,19,197.329.676,86.711.848,,19.0,197329676.0,86711848.0
313,313,313,3. Thuế và các khoản phải nộp Nhà nước,20,25.458.573,46.065.717,,20.0,25458573.0,46065717.0
314,314,314,4. Phải trả người lao động,,83.065.743,48.561.776,,,83065743.0,48561776.0
315,315,315,5. Chi phí phải trả ngắn hạn,21,1.495.873.051,1.548.036.970,,21.0,1495873051.0,1548036970.0
319,319,319,6. Phải trả ngắn hạn khác,22,471.776.625,491.538.723,,22.0,471776625.0,491538723.0
320,320,320,7. Vay ngắn hạn,23,4.654.571.099,5.878.906.539,,23.0,4654571099.0,5878906539.0
330,330,330,II. Nợ dài hạn,,5.629.588.955,11.342.124.463,,,5629588955.0,11342124463.0
333,333,333,1. Chi phí phải trả dài hạn,21,728.263.269,759.275.084,,21.0,728263269.0,759275084.0
337,337,337,2. Phải trả dài hạn khác,22,241.038.047,988.865.252,,22.0,241038047.0,988865252.0
338,338,338,3. Vay dài hạn,23,4.550.026.796,9.551.092.730,,23.0,4550026796.0,9551092730.0
341,341,341,4. Thuế thu nhập hoãn lại phải trả,32.2,110.260.843,42.891.397,,322.0,110260843.0,42891397.0
400,400,400,D. VỐN CHỦ SỞ HỮU,,9.737.952.620,10.675.882.597,,,9737952620.0,10675882597.0
410,410,410,I. Vốn chủ sở hữu,,9.737.952.620,10.675.882.597,,,9737952620.0,10675882597.0
411,411,411,1. Vốn cổ phần,24.1,11.085.538.950,8.868.438.950,,241.0,11085538950.0,8868438950.0
411a,411a,411a,- Cổ phiếu phổ thông có quyền biểu quyết,,11.085.538.950,8.868.438.950,,,11085538950.0,8868438950.0
412,412,412,2. Thắng dư vốn cổ phần,24.1,1.170.127.000,1.064.550.810,,241.0,1170127000.0,1064550810.0
413,413,413,3. Quyền chọn chuyển đổi trái phiếu,24.1,,105.576.190,,241.0,,105576190.0
417,417,417,4. Chênh lệch tỷ giá hối đoái,24.1,(203.488.917),505.361.803,,241.0,-203488917.0,505361803.0
421,421,421,5. (Lỗ lũy kể)/lợi nhuận sau thuế chưa phân phối,24.1,(2.323.758.949),102.645.162,,241.0,-2323758949.0,102645162.0
421a,421a,421a,- Lợi nhuận sau thuế chưa phân phối lũy kể đến cuối năm trước,,102.159.258,761.794.920,,,102159258.0,761794920.0
421b,421b,421b,- Lỗ trong năm,,(2.425.918.207),(659.149.758),,,-2425918207.0,-659149758.0
429,429,429,6. Lợi ích cổ đông không kiểm soát,25,9.534.536,29.309.682,,25.0,9534536.0,29309682.0
440,440,440,TỔNG CỘNG NGUỒN VỐN,,23.280.489.096,30.531.554.283,,,23280489096.0,30531554283.0
