row_label_raw,row_label_full,col_0,TRANG,numeric__TRANG
BÁO CÁO CỦA BAN TỔNG GIÁM ĐỐC,BÁO CÁO CỦA BAN TỔNG GIÁM ĐỐC,BÁO CÁO CỦA BAN TỔNG GIÁM ĐỐC,2 - 3,
BÁO CÁO KIỂM TOÁN ĐỘC LẬP,BÁO CÁO KIỂM TOÁN ĐỘC LẬP,BÁO CÁO KIỂM TOÁN ĐỘC LẬP,4 - 5,
BẢNG CÂN ĐỐI KẾ TOÁN,BẢNG CÂN ĐỐI KẾ TOÁN,BẢNG CÂN ĐỐI KẾ TOÁN,6 - 7,
BÁO CÁO KẾT QUÀ HOẠT ĐỘNG KINH DOANH,BẢNG CÂN ĐỐI KẾ TOÁN > BÁO CÁO KẾT QUÀ HOẠT ĐỘNG KINH DOANH,BÁO CÁO KẾT QUÀ HOẠT ĐỘNG KINH DOANH,8,8.0
BÁO CÁO LU'U CHUYỄN TIỀN TỆ,BÁO CÁO LU'U CHUYỄN TIỀN TỆ,BÁO CÁO LU'U CHUYỄN TIỀN TỆ,9 - 10,
THUYẾT MINH BÁO CÁO TÀI CHÍNH,THUYẾT MINH BÁO CÁO TÀI CHÍNH,THUYẾT MINH BÁO CÁO TÀI CHÍNH,11 - 45,
