row_label_raw,row_label_full,TÀI SẢN,Mã số,Thuyết minh,31/12/2016,01/01/2016,numeric__Mã số,numeric__Thuyết minh,numeric__31/12/2016,numeric__01/01/2016
1. Chi phí trả trước ngắn hạn,1. Chi phí trả trước ngắn hạn,1. Chi phí trả trước ngắn hạn,151,5.11,21.266.549.943,14.666.447.772,151.0,511.0,21266549943.0,14666447772.0
2. Thuế GTGT được khấu trừ,2. Thuế GTGT được khấu trừ,2. Thuế GTGT được khấu trừ,152,,21.055.588.728,6.355.760.005,152.0,,21055588728.0,6355760005.0
B. TÀI SẢN DÀI HẠN,B. TÀI SẢN DÀI HẠN,B. TÀI SẢN DÀI HẠN,200,,1.661.629.490.029,1.012.840.136.561,200.0,,1661629490029.0,1012840136561.0
L. Tài sản cố định,L. Tài sản cố định,L. Tài sản cố định,220,,1.304.914.037.031,502.626.611.247,220.0,,1304914037031.0,502626611247.0
1. Tài sản cố định hữu hình,1. Tài sản cố định hữu hình,1. Tài sản cố định hữu hình,221,5.7,1.232.275.819.024,484.963.621.665,221.0,57.0,1232275819024.0,484963621665.0
- Nguyên giá,- Nguyên giá,- Nguyên giá,222,,1.573.025.768.925,761.280.231.481,222.0,,1573025768925.0,761280231481.0
- Giá trị hao mòn luỹ kế,- Giá trị hao mòn luỹ kế,- Giá trị hao mòn luỹ kế,223,,(340.749.949.901),(276.316.609.816),223.0,,-340749949901.0,-276316609816.0
2. Tài sản cố định vô hình,2. Tài sản cố định vô hình,2. Tài sản cố định vô hình,227,5.8,72.638.218.007,17.662.989.582,227.0,58.0,72638218007.0,17662989582.0
- Nguyên giá,- Nguyên giá,- Nguyên giá,228,,75.966.426.029,20.333.883.100,228.0,,75966426029.0,20333883100.0
- Giá trị hao mòn luỹ kế,- Giá trị hao mòn luỹ kế,- Giá trị hao mòn luỹ kế,229,,(3.328.208.022),(2.670.893.518),229.0,,-3328208022.0,-2670893518.0
II. Tài sản đó dang dài hạn,II. Tài sản đó dang dài hạn,II. Tài sản đó dang dài hạn,240,,208.354.542.284,191.029.377.412,240.0,,208354542284.0,191029377412.0
1. Chi phí xây dựng cơ bản dở dang,1. Chi phí xây dựng cơ bản dở dang,1. Chi phí xây dựng cơ bản dở dang,242,5.9,208.354.542.284,191.029.377.412,242.0,59.0,208354542284.0,191029377412.0
III. Đầu tư tài chính dài hạn,III. Đầu tư tài chính dài hạn,III. Đầu tư tài chính dài hạn,250,,126.274.171.611,306.487.553.255,250.0,,126274171611.0,306487553255.0
1. Đầu tư vào công ty con,1. Đầu tư vào công ty con,1. Đầu tư vào công ty con,251,5.12,93.367.618.356,273.581.000.000,251.0,512.0,93367618356.0,273581000000.0
"2. Đầu tư vào công ty liên doanh, liên kết","2. Đầu tư vào công ty liên doanh, liên kết","2. Đầu tư vào công ty liên doanh, liên kết",252,5.13,32.906.553.255,32.906.553.255,252.0,513.0,32906553255.0,32906553255.0
IV. Tài sản dài hạn khác,IV. Tài sản dài hạn khác,IV. Tài sản dài hạn khác,260,,22.086.739.103,12.696.594.647,260.0,,22086739103.0,12696594647.0
1. Chi phí trả trước dài hạn,1. Chi phí trả trước dài hạn,1. Chi phí trả trước dài hạn,261,5.11,22.086.739.103,12.696.594.647,261.0,511.0,22086739103.0,12696594647.0
TỔNG CỘNG TÀI SẢN,TỔNG CỘNG TÀI SẢN,TỔNG CỘNG TÀI SẢN,270,,2.785.021.848.004,1.820.836.425.296,270.0,,2785021848004.0,1820836425296.0
