row_label_raw,row_label_full,col_0,31/12/2016 > Giá gốc VND,31/12/2016 > Giá trị hợp lý (*) VND,31/12/2016 > Dự phòng VND,01/01/2016 > Giá gốc VND,01/01/2016 > Giá trị hợp lý (*) VND,01/01/2016 > Dự phòng VND,numeric__31/12/2016 > Giá gốc VND,numeric__31/12/2016 > Giá trị hợp lý (*) VND,numeric__31/12/2016 > Dự phòng VND,numeric__01/01/2016 > Giá gốc VND,numeric__01/01/2016 > Giá trị hợp lý (*) VND,numeric__01/01/2016 > Dự phòng VND
Công ty Cổ phần Nhựa và Khoáng sản An Phát - Yên Bái,Công ty Cổ phần Nhựa và Khoáng sản An Phát - Yên Bái,Công ty Cổ phần Nhựa và Khoáng sản An Phát - Yên Bái,79.000.000.000,-,-,79.000.000.000,-,-,79000000000.0,,,79000000000.0,,
Công ty TNHH Nhựa Thakhek,Công ty TNHH Nhựa Thakhek,Công ty TNHH Nhựa Thakhek,14.367.618.356,-,-,194.581.000.000,-,-,14367618356.0,,,194581000000.0,,
Cộng,Cộng,Cộng,93.367.618.356,-,-,273.581.000.000,-,-,93367618356.0,,,273581000000.0,,
