row_label_raw,row_label_full,col_0,Năm 2016VND,Năm 2015VND,numeric__Năm 2016VND,numeric__Năm 2015VND
Tổng thu nhập trước thuế thu nhập DN,Tổng thu nhập trước thuế thu nhập DN,Tổng thu nhập trước thuế thu nhập DN,151.428.631.122,62.905.054.227,151428631122.0,62905054227.0
Các khoản điều chỉnh cho thu nhập chịu thuế,Các khoản điều chỉnh cho thu nhập chịu thuế,Các khoản điều chỉnh cho thu nhập chịu thuế,(47.532.422.070),(22.984.968.203),-47532422070.0,-22984968203.0
Cộng: Chi phí không được trừ,Cộng: Chi phí không được trừ,Cộng: Chi phí không được trừ,2.191.227.598,1.861.818.161,2191227598.0,1861818161.0
Cộng: Lãi CLTG chưa thực hiện năm trước đã thực hiện năm nay,Cộng: Lãi CLTG chưa thực hiện năm trước đã thực hiện năm nay,Cộng: Lãi CLTG chưa thực hiện năm trước đã thực hiện năm nay,-,3.686.123.636,,3686123636.0
Trừ: Thu nhập không chịu thuế,Trừ: Thu nhập không chịu thuế,Trừ: Thu nhập không chịu thuế,49.723.649.668,28.532.910.000,49723649668.0,28532910000.0
Tổng thu nhập chịu thuế,Tổng thu nhập chịu thuế,Tổng thu nhập chịu thuế,103.896.209.052,39.920.086.024,103896209052.0,39920086024.0
Trong đó:- Thu nhập chịu thuế không được hưởng ưu đãi,Trong đó:- Thu nhập chịu thuế không được hưởng ưu đãi,Trong đó:- Thu nhập chịu thuế không được hưởng ưu đãi,103.896.209.052,39.920.086.024,103896209052.0,39920086024.0
Thuế suất thuế thu nhập doanh nghiệp- Thuế suất thuế thu nhập doanh nghiệp,Thuế suất thuế thu nhập doanh nghiệp- Thuế suất thuế thu nhập doanh nghiệp,Thuế suất thuế thu nhập doanh nghiệp- Thuế suất thuế thu nhập doanh nghiệp,20%,22%,0.2,0.22
Chi phí thuế thu nhập doanh nghiệp tính trên thu nhập chịu thuế năm hiện hành,Chi phí thuế thu nhập doanh nghiệp tính trên thu nhập chịu thuế năm hiện hành,Chi phí thuế thu nhập doanh nghiệp tính trên thu nhập chịu thuế năm hiện hành,20.779.241.810,8.782.418.925,20779241810.0,8782418925.0
Điều chỉnh chi phí thuế TNDN của các năm trước vào chi phí thuế thu nhập hiện hành,Điều chỉnh chi phí thuế TNDN của các năm trước vào chi phí thuế thu nhập hiện hành,Điều chỉnh chi phí thuế TNDN của các năm trước vào chi phí thuế thu nhập hiện hành,-,(635.910.308),,-635910308.0
Tổng chi phí thuế TNDN hiện hành,Tổng chi phí thuế TNDN hiện hành,Tổng chi phí thuế TNDN hiện hành,20.779.241.810,8.146.508.617,20779241810.0,8146508617.0
