row_label_raw,row_label_full,TT,Tên công ty,Tên viết tắt,Tỷ lệ biểu quyết (%) (*),Tỷ lệ lợi ích (%),Trụ sở chính,Hoạt động chính,numeric__Tên công ty,numeric__Tên viết tắt,numeric__Tỷ lệ biểu quyết (%) (*),numeric__Tỷ lệ lợi ích (%),numeric__Trụ sở chính,numeric__Hoạt động chính
32,32,32,Công ty Cổ phần Vinpearl,Công ty Vinpearl,"100,00","99,95","Đảo Hòn Tre, Phường Vĩnh Nguyên, Thành phố Nha Trang, Tĩnh Khánh Hòa, Việt Nam",▸ Dịch vụ lưu trú ngắn ngày,,,100.0,99.95,,
33,33,33,Công ty Cổ phần Vinpearl Invest,Công ty Vinpearl Invest,"70,00","70,00","Tòa nhà văn phòng Symphony, Đường Chu Huy Mân, Khu đồ thị sinh thái Vinhomes Riverside, Phường Phúc Lợi, Quận Long Biên, Thành phố Hà Nội, Việt Nam","▸ Đầu tư, xây dựng và kinh doanh bất động sản",,,70.0,70.0,,
34,34,34,Công ty Cổ phần Cảng Nha Trang,Công ty Cảng Nha Trang,"98,96","69,27","Số 05, Đường Trần Phú, Phường Vĩnh Nguyên, Thành phố Nha Trang, Tĩnh Khánh Hòa, Việt Nam",▸ Bốc xếp hàng hóa,,,98.96,69.27,,
35,35,35,Công ty TNHH Làng Hoa Thụy Khuê,Công ty Làng Hoa Thụy Khê,"69,99","49,98","Số 14, Đường Thụy Khuê, Phường Thụy Khuê, Quận Tây Hồ, Thành phố Hà Nội, Việt Nam","▸ Đầu tư, xây dựng và kinh doanh bất động sản",,,69.99,49.98,,
36,36,36,Công ty TNHH Việt Nam Grand Prix,Công ty Grand Prix,"100,00","100,00",Khu đồ thị sinh thái Vinhomes Riverside (1),"▸ Tổ chức, xúc tiến các sự kiện, triển lăm, hội nghị, hội thảo",,,100.0,100.0,,
37,37,37,Công ty CP Thương mại và Đầu tư Phát triển Nguyên Phú,Công ty Nguyên Phú,"100,00","99,36","Đảo Hòn Tre, Phường Vĩnh Nguyên, Thành phố Nha Trang, Tĩnh Khánh Hòa, Việt Nam","▸ Đầu tư, xây dựng và kinh doanh bất động sản",,,100.0,99.36,,
38,38,38,Công ty TNHH Đầu Tư và Phát triển Du lịch Phúc An,Công ty Phúc An,"100,00","99,95",Khu đồ thị sinh thái Vinhomes Riverside (1),▸ Dịch vụ lưu trú ngắn ngày,,,100.0,99.95,,
39,39,39,Công ty TNHH Vinpearl Travel,Công ty Vinpearl Travel,"100,00","70,00",Khu đồ thị sinh thái Vinhomes Riverside (1),▸ Đại lý du lịch,,,100.0,70.0,,
40,40,40,Công ty TNHH Vinpearl Australia,Công ty Vinpearl Australia,"100,00","70,00","234 Balaclava Road, Caulfield North 3161, Melbourne, Victoria, Australia","▸ Dịch vụ lưu trú, đại lý du lịch",,,100.0,70.0,,
41,41,41,Công ty TNHH Cape Wickham Golf Links,Công ty Cape Wickham Golf,"100,00","70,00","1 Cape Wickham Road, Wickham, TAS 7256, Australia",▸ Quản lý sân Golf,,,100.0,70.0,,
42,42,42,Công ty Cổ phần One Mount Group,Công ty One Mount Group,"51,22","51,22","Tầng 5, tòa văn phòng T26, Khu đồ thị Times City, số 458, Phố Minh Khai, Phường Vĩnh Tuy, Quận Hai Bà Trưng, Thành phố Hà Nội, Việt Nam","▸ Đại lý, môi giới, đấu giá hàng hóa",,,51.22,51.22,,
43,43,43,Công ty Cổ phần One Mount Consumer (Tên trước đầy là Công ty Cổ phần OneID),Công ty One Mount Consumer,"99,95","51,22","Tầng 4, tòa văn phòng T26, Khu đồ thị Times City, số 458, Phố Minh Khai, Phường Vĩnh Tuy, Quận Hai Bà Trưng, Thành phố Hà Nội, Việt Nam",▸ Hoạt động trung gian tiền tệ khác,,,99.95,51.22,,
