row_label_raw,row_label_full,col_0,Đơn vị tính: triệu VND > Năm nay,Đơn vị tính: triệu VND > Năm trước,numeric__Đơn vị tính: triệu VND > Năm nay,numeric__Đơn vị tính: triệu VND > Năm trước
Vốn đã góp của chủ sở hữu,Vốn đã góp của chủ sở hữu,Vốn đã góp của chủ sở hữu,,,,
Số đầu năm,Vốn đã góp của chủ sở hữu > Số đầu năm,Số đầu năm,34.447.691,34.309.140,34447691.0,34309140.0
Phát hành cổ phần phổ thông,Vốn đã góp của chủ sở hữu > Phát hành cổ phần phổ thông,Phát hành cổ phần phổ thông,-,138.551,,138551.0
Chia cổ tức bằng cổ phiếu,Vốn đã góp của chủ sở hữu > Chia cổ tức bằng cổ phiếu,Chia cổ tức bằng cổ phiếu,4.227.842,-,4227842.0,
Số cuối năm,Vốn đã góp của chủ sở hữu > Số cuối năm,Số cuối năm,38.675.533,34.447.691,38675533.0,34447691.0
