row_label_raw,row_label_full,Mã số,CHỈ TIÊU,Đơn vị tính: triệu VND > Ngày 31 tháng12 năm 2020(Đã được trìnhbảy trước đây),Đơn vị tính: triệu VND > Điều chỉnh,Đơn vị tính: triệu VND > Ngày 31 tháng12 năm 2020(Trình bày lại),numeric__CHỈ TIÊU,numeric__Đơn vị tính: triệu VND > Ngày 31 tháng12 năm 2020(Đã được trìnhbảy trước đây),numeric__Đơn vị tính: triệu VND > Điều chỉnh,numeric__Đơn vị tính: triệu VND > Ngày 31 tháng12 năm 2020(Trình bày lại)
BẢNG CÂN ĐỐI KẾ TOẢN HỢP NHẤT,BẢNG CÂN ĐỐI KẾ TOẢN HỢP NHẤT,BẢNG CÂN ĐỐI KẾ TOẢN HỢP NHẤT,BẢNG CÂN ĐỐI KẾ TOẢN HỢP NHẤT,BẢNG CÂN ĐỐI KẾ TOẢN HỢP NHẤT,BẢNG CÂN ĐỐI KẾ TOẢN HỢP NHẤT,BẢNG CÂN ĐỐI KẾ TOẢN HỢP NHẤT,,,,
221,BẢNG CÂN ĐỐI KẾ TOẢN HỢP NHẤT > 221,221,Tài sản cố định hữu hình,103.813.162,379.508,104.192.670,,103813162.0,379508.0,104192670.0
222,BẢNG CÂN ĐỐI KẾ TOẢN HỢP NHẤT > 222,222,Nguyên giá - TSCĐ hữu hình,122.699.550,379.508,123.079.058,,122699550.0,379508.0,123079058.0
227,BẢNG CÂN ĐỐI KẾ TOẢN HỢP NHẤT > 227,227,Tài sản cố định vô hình,21.826.707,1.165.109,22.991.816,,21826707.0,1165109.0,22991816.0
228,BẢNG CÂN ĐỐI KẾ TOẢN HỢP NHẤT > 228,228,Nguyên giá - TSCĐ vô hình,24.847.891,1.165.109,26.013.000,,24847891.0,1165109.0,26013000.0
252,BẢNG CÂN ĐỐI KẾ TOẢN HỢP NHẤT > 252,252,"Đầu tư vào công ty liên kết, liên doanh",2.725.460,77.933,2.803.393,,2725460.0,77933.0,2803393.0
269,BẢNG CÂN ĐỐI KẾ TOẢN HỢP NHẤT > 269,269,Lợi thế thương mại,2.488.464,(785.440),1.703.024,,2488464.0,-785440.0,1703024.0
341,BẢNG CÂN ĐỐI KẾ TOẢN HỢP NHẤT > 341,341,Thuế thu nhập hoãn lại phải trả,551.776,324.510,876.286,,551776.0,324510.0,876286.0
429,BẢNG CÂN ĐỐI KẾ TOẢN HỢP NHẤT > 429,429,Lợi ích cố đông không kiểm soát,56.656.838,512.600,57.169.438,,56656838.0,512600.0,57169438.0
