row_label_raw,row_label_full,Mã số,CHỈ TIÊU,Thuyết minh,Năm nay,Năm trước,numeric__CHỈ TIÊU,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước
01,01,01,1. Doanh thu bán hàng và cung cấp dịch vụ,30.1,125.780.761,110.755.497,,301.0,125780761.0,110755497.0
02,02,02,2. Các khoản giảm trừ doanh thu,30.1,(92.891),(265.464),,301.0,-92891.0,-265464.0
10,10,10,3. Doanh thu thuần về bán hàng và cung cấp dịch vụ,30.1,125.687.870,110.490.033,,301.0,125687870.0,110490033.0
11,11,11,4. Giá vốn hàng bán và dịch vụ cung cấp,31,(91.623.165),(93.177.227),,31.0,-91623165.0,-93177227.0
20,20,20,5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,,34.064.705,17.312.806,,,34064705.0,17312806.0
21,21,21,6. Doanh thu hoạt động tài chính,30.3,16.045.903,31.068.411,,303.0,16045903.0,31068411.0
22,22,22,7. Chi phí tài chính Trong đó: Chi phí lãi vay và chi phí phát hành,32,(11.363.667),(12.804.561),,32.0,-11363667.0,-12804561.0
23,23,23,7. Chi phí tài chính Trong đó: Chi phí lãi vay và chi phí phát hành,,(10.288.893),(11.402.385),,,-10288893.0,-11402385.0
24,24,24,"8. Phần lỗ trong công ty liên doanh, liên kết",19.1,(41.668),(265.278),,191.0,-41668.0,-265278.0
25,25,25,9. Chi phí bán hàng,33,(6.909.908),(7.253.585),,33.0,-6909908.0,-7253585.0
26,26,26,10. Chi phí quản lý doanh nghiệp,33,(24.034.459),(13.403.089),,33.0,-24034459.0,-13403089.0
30,30,30,11. Lợi nhuận thuần từ hoạt động kinh doanh,,7.760.906,14.654.704,,,7760906.0,14654704.0
31,31,31,12. Thu nhập khác,34,1.164.220,982.699,,34.0,1164220.0,982699.0
32,32,32,13. Chi phí khác,34,(5.778.675),(1.694.848),,34.0,-5778675.0,-1694848.0
40,40,40,14. Lỗ khác,34,(4.614.455),(712.149),,34.0,-4614455.0,-712149.0
50,50,50,15. Tổng lợi nhuận kế toán trước thuế,,3.146.451,13.942.555,,,3146451.0,13942555.0
51,51,51,16. Chi phí thuế TNDN hiện hành,36,(9.905.355),(10.282.745),,36.0,-9905355.0,-10282745.0
52,52,52,17. (Chi phí)/thu nhập thuế TNDN hoãn lại,36,(799.260),885.763,,36.0,-799260.0,885763.0
60,60,60,18. (Lỗ)/lợi nhuận sau thuế TNDN,,(7.558.164),4.545.573,,,-7558164.0,4545573.0
61,61,61,19. (Lỗ)/lợi nhuận sau thuế của công ty mẹ,29.1,(2.513.883),5.464.627,,291.0,-2513883.0,5464627.0
62,62,62,20. Lỗ sau thuế của cổ đông không kiểm soát,29.1,(5.044.281),(919.054),,291.0,-5044281.0,-919054.0
