row_label_raw,row_label_full,Số đầu năm,Đơn vị tính: triệu VND > Năm nay > 1.111.272,Đơn vị tính: triệu VND > Năm trước > 2.160.996,numeric__Đơn vị tính: triệu VND > Năm nay > 1.111.272,numeric__Đơn vị tính: triệu VND > Năm trước > 2.160.996
Cộng: Mua công ty con,Cộng: Mua công ty con,Cộng: Mua công ty con,-,23.000,,23000.0
Cộng: Dự phòng trích lập trong năm,Cộng: Dự phòng trích lập trong năm,Cộng: Dự phòng trích lập trong năm,2.019.544,1.064.263,2019544.0,1064263.0
Trừ: Sử dụng và hoàn nhập dự phòng trong năm,Trừ: Sử dụng và hoàn nhập dự phòng trong năm,Trừ: Sử dụng và hoàn nhập dự phòng trong năm,(1.021.827),(2.136.987),-1021827.0,-2136987.0
Số cuối năm,Số cuối năm,Số cuối năm,2.108.989,1.111.272,2108989.0,1111272.0
