row_label_raw,row_label_full,col_0,Đơn vị tính: triệu VND > Năm nay,Đơn vị tính: triệu VND > Năm trước,numeric__Đơn vị tính: triệu VND > Năm nay,numeric__Đơn vị tính: triệu VND > Năm trước
Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,9.905.355,10.282.745,9905355.0,10282745.0
Chi phí/(thu nhập) thuế TNDN hoãn lại,Chi phí/(thu nhập) thuế TNDN hoãn lại,Chi phí/(thu nhập) thuế TNDN hoãn lại,799.260,(885.763),799260.0,-885763.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,10.704.615,9.396.982,10704615.0,9396982.0
