row_label_raw,row_label_full,col_0,Đơn vị tính: triệu VND > Năm nay,Đơn vị tính: triệu VND > Năm trước,numeric__Đơn vị tính: triệu VND > Năm nay,numeric__Đơn vị tính: triệu VND > Năm trước
Chi phí lãi vay,Chi phí lãi vay,Chi phí lãi vay,9.123.538,10.172.023,9123538.0,10172023.0
Chi phí phát hành,Chi phí phát hành,Chi phí phát hành,1.165.355,1.230.362,1165355.0,1230362.0
Lỗ chênh lệch tỷ giá,Lỗ chênh lệch tỷ giá,Lỗ chênh lệch tỷ giá,188.278,268.136,188278.0,268136.0
Chi phí tài chính khác,Chi phí tài chính khác,Chi phí tài chính khác,886.496,1.134.040,886496.0,1134040.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,11.363.667,12.804.561,11363667.0,12804561.0
