row_label_raw,row_label_full,Tên công ty,Địa chỉ,Tỷ lệ lợi ích,Tỷ lệ quyền biểu quyết,Hoạt động kinh doanh chính,numeric__Địa chỉ,numeric__Tỷ lệ lợi ích,numeric__Tỷ lệ quyền biểu quyết,numeric__Hoạt động kinh doanh chính
Công ty Cổ phần Dịch vụ Du lịch Phú Thọ,Công ty Cổ phần Dịch vụ Du lịch Phú Thọ,Công ty Cổ phần Dịch vụ Du lịch Phú Thọ,Thành phố Hồ Chí Minh,"34,96%","34,96%",Kinh doanh dịch vụ du lịch,,0.3496,0.3496,
Công ty Cổ phần Đầu tư và Phát triển Hạ tầng An Việt,Công ty Cổ phần Đầu tư và Phát triển Hạ tầng An Việt,Công ty Cổ phần Đầu tư và Phát triển Hạ tầng An Việt,Thành phố Hà Nội,"21,47%","21,47%",Phát triển hạ tầng,,0.2147,0.2147,
Công ty Cổ phần Capella Việt Nam,Công ty Cổ phần Capella Việt Nam,Công ty Cổ phần Capella Việt Nam,Thành phố Hồ Chí Minh,"31,48%","31,48%",Tổ chức sự kiện và quảng cáo,,0.3148,0.3148,
Công ty Cổ phần Phú Hữu Gia,Công ty Cổ phần Phú Hữu Gia,Công ty Cổ phần Phú Hữu Gia,Tỉnh Đồng Nai,"45,28%","45,28%",Kinh doanh bất động sản,,0.45280000000000004,0.45280000000000004,
Công ty Cổ phần Nông nghiệp Công nghệ cao SAM - Sekong (TNHH),Công ty Cổ phần Nông nghiệp Công nghệ cao SAM - Sekong (TNHH),Công ty Cổ phần Nông nghiệp Công nghệ cao SAM - Sekong (TNHH),Tỉnh Đắk Nông,"28,80%","40,00%","Trồng trọt, chăn nuôi, chế biến và kinh doanh nông sản",,0.28800000000000003,0.4,
