row_label_raw,row_label_full,Năm 2021,Năm 2020,numeric__Năm 2020
VND,VND,VND,VND,
27.382.872.092,27.382.872.092,27.382.872.092,-,
12.974.604.333,27.382.872.092 > 12.974.604.333,12.974.604.333,19.778.950.386,19778950386.0
40.357.476.425,27.382.872.092 > 40.357.476.425,40.357.476.425,19.778.950.386,19778950386.0
