row_label_raw,row_label_full,col_0,Cáp và vật liệu viễn thông,Xây dựng và kinh doanh bất động sản,Đầu tư tài chính và lĩnh vực khác,Tổng cộng toàn doanh nghiệp,numeric__Cáp và vật liệu viễn thông,numeric__Xây dựng và kinh doanh bất động sản,numeric__Đầu tư tài chính và lĩnh vực khác,numeric__Tổng cộng toàn doanh nghiệp
,,,VND,VND,VND,VND,,,,
Doanh thu thuần từ bán hàng ra bên ngoài,Doanh thu thuần từ bán hàng ra bên ngoài,Doanh thu thuần từ bán hàng ra bên ngoài,1.779.950.287.562,53.958.991.370,54.787.259.075,1.888.696.538.007,1779950287562.0,53958991370.0,54787259075.0,1888696538007.0
Lợi nhuận từ hoạt động kinh doanh,Lợi nhuận từ hoạt động kinh doanh,Lợi nhuận từ hoạt động kinh doanh,69.974.509.186,21.899.097.396,(11.117.760.077),80.755.846.505,69974509186.0,21899097396.0,-11117760077.0,80755846505.0
Tổng chi phí mua tài sản cố định,Tổng chi phí mua tài sản cố định,Tổng chi phí mua tài sản cố định,25.894.716.425,63.320.000,66.616.465.615,92.574.502.040,25894716425.0,63320000.0,66616465615.0,92574502040.0
Tài sản bộ phận trực tiếp,Tài sản bộ phận trực tiếp,Tài sản bộ phận trực tiếp,1.370.729.727.172,1.445.114.554.500,4.728.452.257.114,7.544.296.538.786,1370729727172.0,1445114554500.0,4728452257114.0,7544296538786.0
Tổng tài sản,Tổng tài sản,Tổng tài sản,1.370.729.727.172,1.445.114.554.500,4.728.452.257.114,7.544.296.538.786,1370729727172.0,1445114554500.0,4728452257114.0,7544296538786.0
Nợ phải trả bộ phận trực tiếp,Nợ phải trả bộ phận trực tiếp,Nợ phải trả bộ phận trực tiếp,872.576.371.492,469.635.180.317,1.568.781.864.557,2.910.993.416.366,872576371492.0,469635180317.0,1568781864557.0,2910993416366.0
Nợ phải trả không phân bổ,Nợ phải trả không phân bổ,Nợ phải trả không phân bổ,-,-,-,36.798.599.422,,,,36798599422.0
Tổng nợ phải trả,Tổng nợ phải trả,Tổng nợ phải trả,872.576.371.492,469.635.180.317,1.568.781.864.557,2.947.792.015.788,872576371492.0,469635180317.0,1568781864557.0,2947792015788.0
