row_label_raw,row_label_full,col_0,31/12/2021,31/12/2021_1,01/01/2021,01/01/2021_1,numeric__31/12/2021,numeric__31/12/2021_1,numeric__01/01/2021,numeric__01/01/2021_1
,,,Giá gốc,Dự phòng,Giá gốc,Dự phòng,,,,
,,,VND,VND,VND,VND,,,,
Hàng mua đang đi đường,Hàng mua đang đi đường,Hàng mua đang đi đường,66.642.354.088,-,34.284.800.803,-,66642354088.0,,34284800803.0,
"Nguyên liệu, vật liệu","Nguyên liệu, vật liệu","Nguyên liệu, vật liệu",213.638.144.491,-,216.329.298.815,-,213638144491.0,,216329298815.0,
"Công cụ, dụng cụ","Công cụ, dụng cụ","Công cụ, dụng cụ",5.012.785.578,-,5.522.617.282,-,5012785578.0,,5522617282.0,
Chi phí sản xuất kinh doanh dở dang,Chi phí sản xuất kinh doanh dở dang,Chi phí sản xuất kinh doanh dở dang,17.255.971.092,-,29.765.104.928,-,17255971092.0,,29765104928.0,
Thành phẩm,Thành phẩm,Thành phẩm,86.504.464.334,-,90.325.125.609,-,86504464334.0,,90325125609.0,
Hàng hoá,Hàng hoá,Hàng hoá,24.062.230.547,-,5.504.504.885,(109.766.075),24062230547.0,,5504504885.0,-109766075.0
Hàng gửi đi bán,Hàng gửi đi bán,Hàng gửi đi bán,17.291.681.292,-,96.602.671.948,-,17291681292.0,,96602671948.0,
,,,430.407.631.422,-,478.334.124.270,(109.766.075),430407631422.0,,478334124270.0,-109766075.0
