row_label_raw,row_label_full,Nội dung,Số tiền theo phương án sử dụng vốn,Số tiền đã sử dụng đến ngày 31/12/2021,numeric__Số tiền theo phương án sử dụng vốn,numeric__Số tiền đã sử dụng đến ngày 31/12/2021
,,,VND,VND,,
- Mua cổ phần Công ty Cổ phần Capella Quảng Nam,- Mua cổ phần Công ty Cổ phần Capella Quảng Nam,- Mua cổ phần Công ty Cổ phần Capella Quảng Nam,100.000.000.000,100.000.000.000,100000000000.0,100000000000.0
- Tăng vốn cho Công ty Cổ phần Capella Quảng Nam để đầu tư dự án Khu Công nghiệp Tam Thăng 2,- Tăng vốn cho Công ty Cổ phần Capella Quảng Nam để đầu tư dự án Khu Công nghiệp Tam Thăng 2,- Tăng vốn cho Công ty Cổ phần Capella Quảng Nam để đầu tư dự án Khu Công nghiệp Tam Thăng 2,244.000.000.000,244.000.000.000,244000000000.0,244000000000.0
"- Hợp tác đầu tư với Công ty Cổ phần Địa ốc Sacom (""SLD""), mục đích hợp tác nhằm phát triển dự án Khu dân cư tại Nhơn Trạch giai đoạn 1. Số tiền hợp tác đầu tư này sẽ được tất toán và chuyển thành vốn góp tăng vốn của Công ty tại SLD sau khi SLD hoàn tất thủ tục tăng vốn theo quy định","- Hợp tác đầu tư với Công ty Cổ phần Địa ốc Sacom (""SLD""), mục đích hợp tác nhằm phát triển dự án Khu dân cư tại Nhơn Trạch giai đoạn 1. Số tiền hợp tác đầu tư này sẽ được tất toán và chuyển thành vốn góp tăng vốn của Công ty tại SLD sau khi SLD hoàn tất thủ tục tăng vốn theo quy định","- Hợp tác đầu tư với Công ty Cổ phần Địa ốc Sacom (""SLD""), mục đích hợp tác nhằm phát triển dự án Khu dân cư tại Nhơn Trạch giai đoạn 1. Số tiền hợp tác đầu tư này sẽ được tất toán và chuyển thành vốn góp tăng vốn của Công ty tại SLD sau khi SLD hoàn tất thủ tục tăng vốn theo quy định",332.569.000.000,332.569.000.000,332569000000.0,332569000000.0
- Góp vốn vào Công ty Cổ phần Đầu tư và Phát triển Nam Tây Nguyên,- Góp vốn vào Công ty Cổ phần Đầu tư và Phát triển Nam Tây Nguyên,- Góp vốn vào Công ty Cổ phần Đầu tư và Phát triển Nam Tây Nguyên,100.000.000.000,100.000.000.000,100000000000.0,100000000000.0
"- Bổ sung vào nguồn vốn lưu động, phục vụ hoạt động sản xuất kinh doanh của Công ty Cổ phần SAM Holdings","- Bổ sung vào nguồn vốn lưu động, phục vụ hoạt động sản xuất kinh doanh của Công ty Cổ phần SAM Holdings","- Bổ sung vào nguồn vốn lưu động, phục vụ hoạt động sản xuất kinh doanh của Công ty Cổ phần SAM Holdings",158.357.500.000,158.357.500.000,158357500000.0,158357500000.0
Tổng cộng,Tổng cộng,Tổng cộng,934.926.500.000,934.926.500.000,934926500000.0,934926500000.0
