row_label_raw,row_label_full,col_0,col_1,31/12/2021,01/01/2021,numeric__col_1,numeric__31/12/2021,numeric__01/01/2021
,,,,VND,VND,,,
-,-,-,Khách hàng mua căn hộ trả tiền trước (*),12.221.677.061,9.925.650.002,,12221677061.0,9925650002.0
-,-,-,Công ty Cổ phần Xuất nhập khẩu Tổng hợp I Việt Nam,1.724.919.415,1.754.550.840,,1724919415.0,1754550840.0
-,-,-,Công ty TNHH Điện tử Saza Việt Nam,-,4.084.878.300,,,4084878300.0
-,-,-,Người mua trả tiền trước khác,8.462.230.855,8.928.458.630,,8462230855.0,8928458630.0
,,,,22.408.827.331,24.693.537.772,,22408827331.0,24693537772.0
