row_label_raw,row_label_full,col_0,col_1,31/12/2021,01/01/2021,numeric__col_1,numeric__31/12/2021,numeric__01/01/2021
,,,,VND,VND,,,
-,-,-,"Dự án Khu nghi dưỡng cao cấp tại Tuyên Lâm, Lâm Đồng (1)",205.552.548.191,162.358.328.905,,205552548191.0,162358328905.0
-,-,-,Các dự án nông nghiệp công nghệ cao,108.621.366.486,91.344.768.885,,108621366486.0,91344768885.0
-,-,-,Dự án Khu công nghiệp Tam Thăng 2,31.045.405.433,-,,31045405433.0,
-,-,-,Dự án Khu công nghiệp An Việt - Quế Võ 6 (2),331.158.350.782,-,,331158350782.0,
-,-,-,Hệ thống năng lượng mặt trời mái nhà,-,23.017.785.994,,,23017785994.0
-,-,-,Dự án khác,511.272.727,2.479.734.081,,511272727.0,2479734081.0
,,,,676.888.943.619,279.200.617.865,,676888943619.0,279200617865.0
