row_label_raw,row_label_full,col_0,col_1,31/12/2021,01/01/2021,numeric__col_1,numeric__31/12/2021,numeric__01/01/2021
,,,,VND,VND,,,
-,-,-,"Chi phí lãi vay, trái phiếu",33.802.794.345,13.566.366.223,,33802794345.0,13566366223.0
-,-,-,Chi phí Upas L/C,1.251.589.928,1.319.260.380,,1251589928.0,1319260380.0
-,-,-,Chi phí xây dựng dự án,371.442.750,701.442.750,,371442750.0,701442750.0
-,-,-,Lợi nhuận theo hợp đồng hợp tác kinh doanh (*),20.745.445.205,27.191.052.299,,20745445205.0,27191052299.0
-,-,-,Chi phí phải trả khác,4.658.838.817,5.413.067.149,,4658838817.0,5413067149.0
,,,,60.830.111.045,48.191.188.801,,60830111045.0,48191188801.0
