row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,31/12/2021 > VND,01/01/2021 > VND,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__31/12/2021 > VND,numeric__01/01/2021 > VND
100,100,100,A. TÀI SẢN NGẮN HẠN,,3.460.860.298.823,2.386.824.329.268,,,3460860298823.0,2386824329268.0
110,110,110,I. Tiền và các khoản tương đương tiền,4,818.291.965.088,276.490.399.607,,4.0,818291965088.0,276490399607.0
111,111,111,1. Tiền,,731.791.965.088,104.947.321.857,,,731791965088.0,104947321857.0
112,112,112,2. Các khoản tương đương tiền,,86.500.000.000,171.543.077.750,,,86500000000.0,171543077750.0
120,120,120,II. Các khoản đầu tư tài chính ngắn hạn,5,292.838.229.193,84.572.614.837,,5.0,292838229193.0,84572614837.0
121,121,121,1. Chứng khoán kinh doanh,,278.544.699.960,65.542.862.197,,,278544699960.0,65542862197.0
122,122,122,2. Dự phòng giảm giá chứng khoán kinh doanh,,(2.806.470.767),(170.247.360),,,-2806470767.0,-170247360.0
123,123,123,3. Đầu tư nằm giữ đến ngày đáo hạn,,17.100.000.000,19.200.000.000,,,17100000000.0,19200000000.0
130,130,130,III. Các khoản phải thu ngắn hạn,,1.866.712.388.543,1.505.623.130.487,,,1866712388543.0,1505623130487.0
131,131,131,1. Phải thu ngắn hạn của khách hàng,6,623.294.159.652,559.665.977.930,,6.0,623294159652.0,559665977930.0
132,132,132,2. Trả trước cho người bán ngắn hạn,7,53.152.691.917,18.882.694.328,,7.0,53152691917.0,18882694328.0
135,135,135,3. Phải thu về cho vay ngắn hạn,8,93.767.114.978,59.673.701.989,,8.0,93767114978.0,59673701989.0
136,136,136,4. Phải thu ngắn hạn khác,9,1.097.519.155.384,868.372.244.575,,9.0,1097519155384.0,868372244575.0
137,137,137,5. Dự phòng phải thu ngắn hạn khó đòi,,(1.073.044.888),(971.488.335),,,-1073044888.0,-971488335.0
139,139,139,6. Tài sản thiếu chờ xử lý,,52.311.500,-,,,52311500.0,
140,140,140,IV. Hàng tồn kho,11,430.407.631.422,478.224.358.195,,11.0,430407631422.0,478224358195.0
141,141,141,1. Hàng tồn kho,,430.407.631.422,478.334.124.270,,,430407631422.0,478334124270.0
149,149,149,2. Dự phòng giảm giá hàng tồn kho,,-,(109.766.075),,,,-109766075.0
150,150,150,V. Tài sản ngắn hạn khác,,52.610.084.577,41.913.826.142,,,52610084577.0,41913826142.0
151,151,151,1. Chi phí trả trước ngắn hạn,16,5.742.351.514,5.544.404.618,,16.0,5742351514.0,5544404618.0
152,152,152,2. Thuế giá trị gia tăng được khấu trừ,,46.762.941.881,36.271.928.684,,,46762941881.0,36271928684.0
153,153,153,3. Thuế và các khoản khác phải thu Nhà nước,21,104.791.182,97.492.840,,21.0,104791182.0,97492840.0
200,200,200,B. TÀI SẢN DÀI HẠN,,4.083.436.239.963,3.282.072.403.693,,,4083436239963.0,3282072403693.0
210,210,210,I. Các khoản phải thu dài hạn,,234.788.228.172,88.070.321.358,,,234788228172.0,88070321358.0
211,211,211,1. Phải thu dài hạn của khách hàng,6,43.019.265.317,64.922.925.087,,6.0,43019265317.0,64922925087.0
212,212,212,2. Trả trước cho người bán dài hạn,7,161.700.000.000,-,,7.0,161700000000.0,
215,215,215,3. Phải thu về cho vay dài hạn,8,9.616.800.000,-,,8.0,9616800000.0,
216,216,216,4. Phải thu dài hạn khác,9,20.452.162.855,23.147.396.271,,9.0,20452162855.0,23147396271.0
