row_label_raw,row_label_full,col_0,col_1,31/12/2021,01/01/2021,numeric__col_1,numeric__31/12/2021,numeric__01/01/2021
,,,,VND,VND,,,
-,-,-,Từ 1 năm trở xuống,10.902.547.501,10.007.211.415,,10902547501.0,10007211415.0
-,-,-,Trên 1 năm đến 5 năm,35.292.734.010,36.313.263.163,,35292734010.0,36313263163.0
-,-,-,Trên 5 năm,138.000.000,-,,138000000.0,
