row_label_raw,row_label_full,col_0,col_1,31/12/2021 > Giá gốc,31/12/2021 > Giá trị có thể thu hồi,01/01/2021 > Giá gốc,01/01/2021 > Giá trị có thể thu hồi,numeric__col_1,numeric__31/12/2021 > Giá gốc,numeric__31/12/2021 > Giá trị có thể thu hồi,numeric__01/01/2021 > Giá gốc,numeric__01/01/2021 > Giá trị có thể thu hồi
,,,,VND,VND,VND,VND,,,,,
-,-,-,Dự án Chung cư Samland Riverside\( ^{(1)} \),126.366.787.856,126.366.787.856,120.297.906.155,120.297.906.155,,126366787856.0,126366787856.0,120297906155.0,120297906155.0
-,-,-,"Dự án Khu dân cư tại xã Long Tân và xã Phú Hội, huyện Nhon Trạch\( ^{(2)} \)",414.539.445.528,414.539.445.528,354.874.780.374,354.874.780.374,,414539445528.0,414539445528.0,354874780374.0,354874780374.0
-,-,-,Dự án Khu công nghiệp Tam Thăng 2\( ^{(3)} \),81.170.512.637,81.170.512.637,-,-,,81170512637.0,81170512637.0,,
,,,,622.076.746.021,622.076.746.021,475.172.686.529,475.172.686.529,,622076746021.0,622076746021.0,475172686529.0,475172686529.0
