row_label_raw,row_label_full,Năm 2021,Năm 2020,numeric__Năm 2020
VND,VND,VND,VND,
1.139.372.700,1.139.372.700,1.139.372.700,-,
46.257.944,46.257.944,46.257.944,-,
1.644.956.947,46.257.944 > 1.644.956.947,1.644.956.947,1.160.416.263,1160416263.0
2.830.587.591,46.257.944 > 2.830.587.591,2.830.587.591,1.160.416.263,1160416263.0
