row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Số cuối năm,Đơn vị tính: VND > Số đầu năm,numeric__Đơn vị tính: VND > Số cuối năm,numeric__Đơn vị tính: VND > Số đầu năm
Phải thu ngắn hạn của khách hàng,Phải thu ngắn hạn của khách hàng,Phải thu ngắn hạn của khách hàng,72.181.929.627,40.392.623.687,72181929627.0,40392623687.0
Phải thu ngắn hạn từ các bên liên quan(Thuyết minh số 30),Phải thu ngắn hạn từ các bên liên quan(Thuyết minh số 30),Phải thu ngắn hạn từ các bên liên quan(Thuyết minh số 30),2.834.473.237.165,2.893.769.186.424,2834473237165.0,2893769186424.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,2.906.655.166.792,2.934.161.810.111,2906655166792.0,2934161810111.0
Dự phòng phải thu ngắn hạn khó đòi,Dự phòng phải thu ngắn hạn khó đòi,Dự phòng phải thu ngắn hạn khó đòi,(164.793.010.519),(162.577.202.000),-164793010519.0,-162577202000.0
