row_label_raw,row_label_full,col_0,Ngày 31 tháng 12 năm 2022,Ngày 31 tháng 12 năm 2022_1,Ngày 31 tháng 12 năm 2022_2,numeric__Ngày 31 tháng 12 năm 2022,numeric__Ngày 31 tháng 12 năm 2022_1,numeric__Ngày 31 tháng 12 năm 2022_2
,,,Tổng khoản thanh toán tiền thuê tài chính,Lãi thuê tài chính,Nợ gốc,,,
Nợ thuê tài chính ngắn hạn\nTừ 1 năm trở xuống,Nợ thuê tài chính ngắn hạn\nTừ 1 năm trở xuống,Nợ thuê tài chính ngắn hạn\nTừ 1 năm trở xuống,78.833.563.028,10.991.006.268,67.842.556.760,78833563028.0,10991006268.0,67842556760.0
Nợ thuê tài chính dài hạn\nTừ 1-5 năm,Nợ thuê tài chính dài hạn\nTừ 1-5 năm,Nợ thuê tài chính dài hạn\nTừ 1-5 năm,223.834.351.293,19.081.317.234,204.753.034.059,223834351293.0,19081317234.0,204753034059.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,302.667.914.321,30.072.323.502,272.595.590.819,302667914321.0,30072323502.0,272595590819.0
