row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Giá trị (đồng thời là số có khả năng trả nợ) > Số cuối năm,Đơn vị tính: VND > Giá trị (đồng thời là số có khả năng trả nợ) > Số đầu năm,numeric__Đơn vị tính: VND > Giá trị (đồng thời là số có khả năng trả nợ) > Số cuối năm,numeric__Đơn vị tính: VND > Giá trị (đồng thời là số có khả năng trả nợ) > Số đầu năm
Người mua trả tiền trước,Người mua trả tiền trước,Người mua trả tiền trước,730.255.957.799,250.837.878.198,730255957799.0,250837878198.0
Chiết khấu thương mại chưa xuất hóa đơn (*),Chiết khấu thương mại chưa xuất hóa đơn (*),Chiết khấu thương mại chưa xuất hóa đơn (*),47.733.886.576,73.484.689.726,47733886576.0,73484689726.0
Các bên liên quan trả tiền trước(Thuyết minh số 30),Các bên liên quan trả tiền trước(Thuyết minh số 30),Các bên liên quan trả tiền trước(Thuyết minh số 30),30.526.789.723,129.622.649.013,30526789723.0,129622649013.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,808.516.634.098,453.945.216.937,808516634098.0,453945216937.0
