row_label_raw,row_label_full,col_0,Số đầu năm,Số phải nộp trong năm,Số đã nộp trong năm,Đơn vị tính: VND,numeric__Số đầu năm,numeric__Số phải nộp trong năm,numeric__Số đã nộp trong năm,numeric__Đơn vị tính: VND
Phải nộp,Phải nộp,Phải nộp,Phải nộp,Phải nộp,Phải nộp,Phải nộp,,,,
Thuế giá trị gia tăng,Phải nộp > Thuế giá trị gia tăng,Thuế giá trị gia tăng,-,57.410.708.980,(57.410.708.980),-,,57410708980.0,-57410708980.0,
Thuế thu nhập doanh nghiệp,Phải nộp > Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,47.163.987.230,15.975.176.151,(56.287.989.563),6.851.173.818,47163987230.0,15975176151.0,-56287989563.0,6851173818.0
Thuế nhập khẩu,Phải nộp > Thuế nhập khẩu,Thuế nhập khẩu,-,35.290.425.035,(35.290.425.035),-,,35290425035.0,-35290425035.0,
Thuế khác,Phải nộp > Thuế khác,Thuế khác,-,41.390.979.336,(41.390.530.909),448.427,,41390979336.0,-41390530909.0,448427.0
TỔNG CỘNG,Phải nộp > TỔNG CỘNG,TỔNG CỘNG,47.163.987.230,150.067.289.502,(190.379.654.487),6.851.622.245,47163987230.0,150067289502.0,-190379654487.0,6851622245.0
