row_label_raw,row_label_full,Mã số,NGUỒN VỐN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__NGUỒN VỐN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
300,300,300,C. NỘ PHẢI TRẢ,,7.179.847.128.538,4.944.386.428.341,,,7179847128538.0,4944386428341.0
310,310,310,I. Nợ ngắn hạn,,6.224.347.449.068,4.038.399.646.607,,,6224347449068.0,4038399646607.0
311,311,311,1. Phải trả người bán ngắn hạn,16.1,1.782.191.257.315,1.037.860.871.715,,161.0,1782191257315.0,1037860871715.0
312,312,312,2. Người mua trả tiền trước ngắn hạn,16.2,808.516.634.098,453.945.216.937,,162.0,808516634098.0,453945216937.0
313,313,313,3. Thuế và các khoản phải nộp Nhà nước,17,6.851.622.245,47.163.987.230,,17.0,6851622245.0,47163987230.0
314,314,314,4. Phải trả người lao động,,14.623.962.195,24.695.915.030,,,14623962195.0,24695915030.0
315,315,315,5. Chỉ phí phải trả ngắn hạn,18,37.952.845.269,59.353.322.665,,18.0,37952845269.0,59353322665.0
319,319,319,6. Phải trả ngắn hạn khác,19,205.774.785.091,211.458.729.254,,19.0,205774785091.0,211458729254.0
320,320,320,7. Vay và nợ thuê tài chính ngắn hạn,20,3.272.920.132.973,2.114.232.783.894,,20.0,3272920132973.0,2114232783894.0
322,322,322,"8. Quỹ khen thưởng, phúc lợi",21,95.516.209.882,89.688.819.882,,21.0,95516209882.0,89688819882.0
330,330,330,II. Nợ dài hạn,,955.499.679.470,905.986.781.734,,,955499679470.0,905986781734.0
337,337,337,1. Phải trả dài hạn khác,19,154.852.468.098,249.110.116.050,,19.0,154852468098.0,249110116050.0
338,338,338,2. Vay và nợ thuê tài chính dài hạn,20,800.647.211.372,656.876.665.684,,20.0,800647211372.0,656876665684.0
400,400,400,D. VỐN CHỦ SỞ HỮU,,4.910.527.362.474,4.641.195.109.722,,,4910527362474.0,4641195109722.0
410,410,410,I. Vốn chủ sở hữu,22.1,4.910.527.362.474,4.641.195.109.722,,221.0,4910527362474.0,4641195109722.0
411,411,411,1. Vốn cổ phần,,2.420.018.590.000,1.152.394.300.000,,,2420018590000.0,1152394300000.0
411a,411a,411a,- Cổ phiếu phổ thông có quyền biểu quyết,,2.420.018.590.000,1.152.394.300.000,,,2420018590000.0,1152394300000.0
412,412,412,2. Thặng dư vốn cổ phần,,418.333.992.221,418.333.992.221,,,418333992221.0,418333992221.0
418,418,418,3. Quỹ đầu tư phát triển,,1.794.546.743.801,2.519.525.606.761,,,1794546743801.0,2519525606761.0
421,421,421,4. Lợi nhuận sau thuế chưa phân phối,,277.628.036.452,550.941.210.740,,,277628036452.0,550941210740.0
421a,421a,421a,- Lợi nhuận sau thuế chưa phân phối lũy kế đến cuối năm trước,,-,-,,,,
421b,421a > 421b,421b,- Lợi nhuận sau thuế chưa phân phối năm nay,,277.628.036.452,550.941.210.740,,,277628036452.0,550941210740.0
440,421a > 440,440,TỔNG CỘNG NGUỒN VỐN,,12.090.374.491.012,9.585.581.538.063,,,12090374491012.0,9585581538063.0
