row_label_raw,row_label_full,col_0,col_1,Thuyết minh,2025 Triệu VND,2024 Triệu VND,numeric__col_1,numeric__Thuyết minh,numeric__2025 Triệu VND,numeric__2024 Triệu VND
XI,XI,XI,Tổng lợi nhuận trước thuế (mang sang từ trang trước),,7.628.025,12.720.365,,,7628025.0,12720365.0
7,7,7,Chi phí thuế thu nhập doanh nghiệp hiện hành,,(1.701.126),(2.787.723),,,-1701126.0,-2787723.0
8,8,8,Lợi ích thuế thu nhập doanh nghiệp hoãn lại,,12.212,154.853,,,12212.0,154853.0
XII,XII,XII,Chi phí thuế thu nhập doanh nghiệp,38,(1.688.914),(2.632.870),,38.0,-1688914.0,-2632870.0
XIII,XIII,XIII,Lợi nhuận sau thuế TNDN,,5.939.111,10.087.495,,,5939111.0,10087495.0
XV,XV,XV,Lãi cơ bản trên cổ phiếu (VND/cổ phiếu),39,3.150,4.751,,39.0,3150.0,4751.0
