row_label_raw,row_label_full,col_0,31/12/2025Triệu VND,31/12/2024Triệu VND,numeric__31/12/2025Triệu VND,numeric__31/12/2024Triệu VND
Tiền gửi của tổ chức kinh tế,Tiền gửi của tổ chức kinh tế,Tiền gửi của tổ chức kinh tế,Tiền gửi của tổ chức kinh tế,Tiền gửi của tổ chức kinh tế,,
Công ty cổ phần khác,Tiền gửi của tổ chức kinh tế > Công ty cổ phần khác,Công ty cổ phần khác,37.441.610,38.389.737,37441610.0,38389737.0
Doanh nghiệp có vốn đầu tư nước ngoài,Tiền gửi của tổ chức kinh tế > Doanh nghiệp có vốn đầu tư nước ngoài,Doanh nghiệp có vốn đầu tư nước ngoài,29.024.394,22.521.639,29024394.0,22521639.0
Công ty TNHH khác,Tiền gửi của tổ chức kinh tế > Công ty TNHH khác,Công ty TNHH khác,28.108.414,24.243.605,28108414.0,24243605.0
Công ty cổ phần có vốn cổ phần của Nhà nước chiếm trên 50% vốn điều lệ hoặc tổng số cổ phần có quyền biểu quyết; hoặc Nhà nước giữ quyền chi phối đối với công ty trong điều lệ của công ty,Tiền gửi của tổ chức kinh tế > Công ty cổ phần có vốn cổ phần của Nhà nước chiếm trên 50% vốn điều lệ hoặc tổng số cổ phần có quyền biểu quyết; hoặc Nhà nước giữ quyền chi phối đối với công ty trong điều lệ của công ty,Công ty cổ phần có vốn cổ phần của Nhà nước chiếm trên 50% vốn điều lệ hoặc tổng số cổ phần có quyền biểu quyết; hoặc Nhà nước giữ quyền chi phối đối với công ty trong điều lệ của công ty,6.727.360,7.402.246,6727360.0,7402246.0
Công ty Nhà nước,Tiền gửi của tổ chức kinh tế > Công ty Nhà nước,Công ty Nhà nước,4.450.619,3.983.128,4450619.0,3983128.0
Công ty TNHH một thành viên do Nhà nước sở hữu 100% vốn điều lệ,Tiền gửi của tổ chức kinh tế > Công ty TNHH một thành viên do Nhà nước sở hữu 100% vốn điều lệ,Công ty TNHH một thành viên do Nhà nước sở hữu 100% vốn điều lệ,3.066.032,2.563.009,3066032.0,2563009.0
Hợp tác xã và liên hiệp hợp tác xã,Tiền gửi của tổ chức kinh tế > Hợp tác xã và liên hiệp hợp tác xã,Hợp tác xã và liên hiệp hợp tác xã,1.063.734,621.821,1063734.0,621821.0
Doanh nghiệp tư nhân,Tiền gửi của tổ chức kinh tế > Doanh nghiệp tư nhân,Doanh nghiệp tư nhân,634.678,902.573,634678.0,902573.0
"Hộ kinh doanh, cá nhân","Tiền gửi của tổ chức kinh tế > Hộ kinh doanh, cá nhân","Hộ kinh doanh, cá nhân",292.243,185.724,292243.0,185724.0
Công ty TNHH hai thành viên trở lên có phần vốn góp của Nhà nước trên 50% vốn điều lệ hoặc Nhà nước giữ quyền chi phối,Tiền gửi của tổ chức kinh tế > Công ty TNHH hai thành viên trở lên có phần vốn góp của Nhà nước trên 50% vốn điều lệ hoặc Nhà nước giữ quyền chi phối,Công ty TNHH hai thành viên trở lên có phần vốn góp của Nhà nước trên 50% vốn điều lệ hoặc Nhà nước giữ quyền chi phối,63.156,56.562,63156.0,56562.0
Công ty hợp danh,Tiền gửi của tổ chức kinh tế > Công ty hợp danh,Công ty hợp danh,21.785,44.092,21785.0,44092.0
"Đơn vị hành chính sự nghiệp, Đảng, đoàn thể và hiệp hội","Tiền gửi của tổ chức kinh tế > Đơn vị hành chính sự nghiệp, Đảng, đoàn thể và hiệp hội","Đơn vị hành chính sự nghiệp, Đảng, đoàn thể và hiệp hội",873,18.718,873.0,18718.0
Tổ chức kinh tế khác,Tiền gửi của tổ chức kinh tế > Tổ chức kinh tế khác,Tổ chức kinh tế khác,11.784.641,5.894.341,11784641.0,5894341.0
Tiền gửi của cá nhân,Tiền gửi của tổ chức kinh tế > Tiền gửi của cá nhân,Tiền gửi của cá nhân,495.662.133,460.054.619,495662133.0,460054619.0
,,,618.341.672,566.881.814,618341672.0,566881814.0
