row_label_raw,row_label_full,col_0,Tiền gửi và cho vay các TCTD khác – gộpTriệu VND,Chứng khoán kinh doanh và đầu tư – gộpTriệu VND,Công cụ tài chính phải sinh (Tổng giá trị giao dịch theo hợp đồng)Triệu VND,Cho vay khách hàng – gộpTriệu VND,"Góp vốn, đầu tư dài hạn – gộpTriệu VND",Tiền gửi và vay NHNNVNTriệu VND,Tiền gửi và vay TCTD khácTriệu VND,Tiền gửi của khách hàngTriệu VND,Vốn tài trợ nhận ủy thácTriệu VND,Phát hành giấy tờ có giáTriệu VND,Nợ tiềm tàng và các cam kết tin dụng – gộpTriệu VND,numeric__Tiền gửi và cho vay các TCTD khác – gộpTriệu VND,numeric__Chứng khoán kinh doanh và đầu tư – gộpTriệu VND,numeric__Công cụ tài chính phải sinh (Tổng giá trị giao dịch theo hợp đồng)Triệu VND,numeric__Cho vay khách hàng – gộpTriệu VND,"numeric__Góp vốn, đầu tư dài hạn – gộpTriệu VND",numeric__Tiền gửi và vay NHNNVNTriệu VND,numeric__Tiền gửi và vay TCTD khácTriệu VND,numeric__Tiền gửi của khách hàngTriệu VND,numeric__Vốn tài trợ nhận ủy thácTriệu VND,numeric__Phát hành giấy tờ có giáTriệu VND,numeric__Nợ tiềm tàng và các cam kết tin dụng – gộpTriệu VND
Trong nước,Trong nước,Trong nước,81.666.693,98.908.216,49.354.238,532.338.068,96.642,54.255,70.406.670,558.070.813,-,36.753.523,115.518.732,81666693.0,98908216.0,49354238.0,532338068.0,96642.0,54255.0,70406670.0,558070813.0,,36753523.0,115518732.0
Nước ngoài,Nước ngoài,Nước ngoài,6.574.483,9.949,8.882,6.976.590,-,-,248.622,8.811.001,449.009,-,1.637.734,6574483.0,9949.0,8882.0,6976590.0,,,248622.0,8811001.0,449009.0,,1637734.0
,,,88.241.176,98.918.165,49.363.120,539.314.658,96.642,54.255,70.655.292,566.881.814,449.009,36.753.523,117.156.466,88241176.0,98918165.0,49363120.0,539314658.0,96642.0,54255.0,70655292.0,566881814.0,449009.0,36753523.0,117156466.0
