row_label_raw,row_label_full,col_0,2025Triệu VND,2024Triệu VND,numeric__2025Triệu VND,numeric__2024Triệu VND
"Chi nộp thuế và các khoản phí, lệ phí","Chi nộp thuế và các khoản phí, lệ phí","Chi nộp thuế và các khoản phí, lệ phí",560.972,431.065,560972.0,431065.0
Chi phí cho nhân viên:,Chi phí cho nhân viên:,Chi phí cho nhân viên:,6.985.596,7.419.160,6985596.0,7419160.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
▪ Chi lương và phụ cấp,Trong đó: > ▪ Chi lương và phụ cấp,▪ Chi lương và phụ cấp,6.182.606,6.695.462,6182606.0,6695462.0
▪ Chi đóng góp theo lương,Trong đó: > ▪ Chi đóng góp theo lương,▪ Chi đóng góp theo lương,390.053,405.051,390053.0,405051.0
▪ Chi trợ cấp,Trong đó: > ▪ Chi trợ cấp,▪ Chi trợ cấp,321.276,225.917,321276.0,225917.0
▪ Chi trang phục và phương tiện bảo hộ lao động,Trong đó: > ▪ Chi trang phục và phương tiện bảo hộ lao động,▪ Chi trang phục và phương tiện bảo hộ lao động,91.661,92.730,91661.0,92730.0
Chi về tài sản,Trong đó: > Chi về tài sản,Chi về tài sản,2.742.993,2.728.479,2742993.0,2728479.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
▪ Chi phí thuê tài sản,Trong đó: > ▪ Chi phí thuê tài sản,▪ Chi phí thuê tài sản,1.025.386,909.671,1025386.0,909671.0
▪ Chi phí khấu hao tài sản cố định,Trong đó: > ▪ Chi phí khấu hao tài sản cố định,▪ Chi phí khấu hao tài sản cố định,899.583,980.725,899583.0,980725.0
▪ Bảo dưỡng và sửa chữa tài sản,Trong đó: > ▪ Bảo dưỡng và sửa chữa tài sản,▪ Bảo dưỡng và sửa chữa tài sản,711.105,719.266,711105.0,719266.0
▪ Mua sắm công cụ lao động,Trong đó: > ▪ Mua sắm công cụ lao động,▪ Mua sắm công cụ lao động,95.489,107.366,95489.0,107366.0
▪ Chi bảo hiểm tài sản,Trong đó: > ▪ Chi bảo hiểm tài sản,▪ Chi bảo hiểm tài sản,11.430,11.451,11430.0,11451.0
Chi phí hoạt động khác,Trong đó: > Chi phí hoạt động khác,Chi phí hoạt động khác,1.886.684,2.094.105,1886684.0,2094105.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
"▪ Chi xuất bản tài liệu, quảng cáo","Trong đó: > ▪ Chi xuất bản tài liệu, quảng cáo","▪ Chi xuất bản tài liệu, quảng cáo",742.460,875.014,742460.0,875014.0
"▪ Chi điện nước, vệ sinh cơ quan","Trong đó: > ▪ Chi điện nước, vệ sinh cơ quan","▪ Chi điện nước, vệ sinh cơ quan",203.536,219.674,203536.0,219674.0
▪ Công tác phí,Trong đó: > ▪ Công tác phí,▪ Công tác phí,178.556,153.911,178556.0,153911.0
"▪ Chi vật liệu, giấy tờ in","Trong đó: > ▪ Chi vật liệu, giấy tờ in","▪ Chi vật liệu, giấy tờ in",161.066,227.332,161066.0,227332.0
"▪ Chi hội nghị, lễ tân, khách tiết","Trong đó: > ▪ Chi hội nghị, lễ tân, khách tiết","▪ Chi hội nghị, lễ tân, khách tiết",157.969,176.789,157969.0,176789.0
▪ Chi bưu phí và điện thoại,Trong đó: > ▪ Chi bưu phí và điện thoại,▪ Chi bưu phí và điện thoại,32.837,31.374,32837.0,31374.0
"▪ Chi đào tạo, huấn luyện","Trong đó: > ▪ Chi đào tạo, huấn luyện","▪ Chi đào tạo, huấn luyện",10.359,24.731,10359.0,24731.0
▪ Chi phí khác,Trong đó: > ▪ Chi phí khác,▪ Chi phí khác,399.901,385.280,399901.0,385280.0
Chi nộp phí bảo hiểm tiền gửi của khách hàng,Trong đó: > Chi nộp phí bảo hiểm tiền gửi của khách hàng,Chi nộp phí bảo hiểm tiền gửi của khách hàng,726.043,661.041,726043.0,661041.0
Chi phí dự phòng,Trong đó: > Chi phí dự phòng,Chi phí dự phòng,142.591,648.539,142591.0,648539.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
▪ Dự phòng giảm giá đầu tư tài chính dài hạn (Thuyết minh 11),Trong đó: > ▪ Dự phòng giảm giá đầu tư tài chính dài hạn (Thuyết minh 11),▪ Dự phòng giảm giá đầu tư tài chính dài hạn (Thuyết minh 11),233,66,233.0,66.0
▪ Dự phòng rủi ro tài sản khác (Thuyết minh 14),Trong đó: > ▪ Dự phòng rủi ro tài sản khác (Thuyết minh 14),▪ Dự phòng rủi ro tài sản khác (Thuyết minh 14),29.036,648.473,29036.0,648473.0
▪ Dự phòng phải trả khác,Trong đó: > ▪ Dự phòng phải trả khác,▪ Dự phòng phải trả khác,113.322,-,113322.0,
,,,13.044.879,13.982.389,13044879.0,13982389.0
