row_label_raw,row_label_full,Khu vực Miền Bắc Triệu VND,Khu vực Miền Trung Triệu VND,Khu vực Miền Nam Triệu VND,Lào Triệu VND,Campuchia Triệu VND,Tổng bộ phận đã báo cáo Triệu VND,Loại trừ Triệu VND,Tổng cộng Triệu VND,numeric__Khu vực Miền Trung Triệu VND,numeric__Khu vực Miền Nam Triệu VND,numeric__Lào Triệu VND,numeric__Campuchia Triệu VND,numeric__Tổng bộ phận đã báo cáo Triệu VND,numeric__Loại trừ Triệu VND,numeric__Tổng cộng Triệu VND
9.803.073(6.707.595),9.803.073(6.707.595),9.803.073(6.707.595),6.925.911(4.217.370),56.330.550(35.660.068),201.563(101.298),414.207(308.355),73.675.304(46.994.686),(16.194.451)16.194.451,57.480.853(30.800.235),,,,,,,
3.095.478430.416,9.803.073(6.707.595) > 3.095.478430.416,3.095.478430.416,2.708.541314.503,20.670.4824.452.842,100.26525.876,105.852152.424,26.680.6185.376.061,-,26.680.6185.376.061,2708541314503.0,206704824452842.0,10026525876.0,105852152424.0,266806185376061.0,,266806185376061.0
3.525.894(1.292.745),3.525.894(1.292.745),3.525.894(1.292.745),3.023.044(801.970),25.123.324(10.436.269),126.141(259.537),258.276(254.358),32.056.679(13.044.879),-,32.056.679(13.044.879),,,,,,,
2.233.149-,2.233.149-,2.233.149-,2.221.074-,14.687.055(11.200.152),(133.396)20.944,3.918(204.567),19.011.800(11.383.775),-,19.011.800(11.383.775),,,,,,,
2.233.149,2.233.149- > 2.233.149,2.233.149,2.221.074,3.486.903,(112.452),(200.649),7.628.025,-,7.628.025,2221074.0,3486903.0,-112452.0,-200649.0,7628025.0,,7628025.0
