row_label_raw,row_label_full,col_0,Ảnh hưởng đến lợi nhuận sau thuế Tăng/(giảm)Triệu VND,numeric__Ảnh hưởng đến lợi nhuận sau thuế Tăng/(giảm)Triệu VND
Ngày 31 tháng 12 năm 2025,Ngày 31 tháng 12 năm 2025,Ngày 31 tháng 12 năm 2025,Ngày 31 tháng 12 năm 2025,
USD (mạnh lên 3%),Ngày 31 tháng 12 năm 2025 > USD (mạnh lên 3%),USD (mạnh lên 3%),58.009,58009.0
EUR (mạnh lên 16%),Ngày 31 tháng 12 năm 2025 > EUR (mạnh lên 16%),EUR (mạnh lên 16%),11,11.0
SJC (mạnh lên 81%),Ngày 31 tháng 12 năm 2025 > SJC (mạnh lên 81%),SJC (mạnh lên 81%),13.060,13060.0
Ngày 31 tháng 12 năm 2024,Ngày 31 tháng 12 năm 2024,Ngày 31 tháng 12 năm 2024,Ngày 31 tháng 12 năm 2024,
USD (mạnh lên 5%),Ngày 31 tháng 12 năm 2024 > USD (mạnh lên 5%),USD (mạnh lên 5%),87.140,87140.0
EUR (yếu đi 1%),Ngày 31 tháng 12 năm 2024 > EUR (yếu đi 1%),EUR (yếu đi 1%),(7),-7.0
SJC (mạnh lên 14%),Ngày 31 tháng 12 năm 2024 > SJC (mạnh lên 14%),SJC (mạnh lên 14%),10.188,10188.0
