row_label_raw,row_label_full,Ông Tạ Công Hoan,Chủ tịch,numeric__Chủ tịch
Ông Lê Văn Chính,Ông Lê Văn Chính,Ông Lê Văn Chính,Thành viên,
Ông Lê Minh Tuấn,Ông Lê Minh Tuấn,Ông Lê Minh Tuấn,Thành viên,
Ông Dương Sơn Bá,Ông Dương Sơn Bá,Ông Dương Sơn Bá,Thành viên,
Ông Chu Thế Hoàng,Ông Chu Thế Hoàng,Ông Chu Thế Hoàng,Thành viên,
Ông Nghiêm Xuân Chiến,Ông Nghiêm Xuân Chiến,Ông Nghiêm Xuân Chiến,Thành viên,
Ông Trần Anh Duy,Ông Trần Anh Duy,Ông Trần Anh Duy,Thành viên,
