row_label_raw,row_label_full,col_0,Năm nay,Năm trước,numeric__Năm nay,numeric__Năm trước
,,,VND,VND,,
Bán điện,Bán điện,Bán điện,Bán điện,Bán điện,,
Công ty Mua bán điện - Tập đoàn Điện lực Việt Nam,Bán điện > Công ty Mua bán điện - Tập đoàn Điện lực Việt Nam,Công ty Mua bán điện - Tập đoàn Điện lực Việt Nam,9.718.337.046.126,11.022.186.350.324,9718337046126.0,11022186350324.0
Công ty Mua bán điện - Tập đoàn Điện lực Việt Nam,Bán điện > Công ty Mua bán điện - Tập đoàn Điện lực Việt Nam,Công ty Mua bán điện - Tập đoàn Điện lực Việt Nam,9.718.337.046.126,11.022.186.350.324,9718337046126.0,11022186350324.0
Mua hàng,Mua hàng,Mua hàng,Mua hàng,Mua hàng,,
Tập đoàn Điện lực Việt Nam,Mua hàng > Tập đoàn Điện lực Việt Nam,Tập đoàn Điện lực Việt Nam,44.610.038.413,32.104.886.918,44610038413.0,32104886918.0
Công ty điện lực Hải Phòng-Chi nhánh Tổng công ty điện lực Miền Bắc,Mua hàng > Công ty điện lực Hải Phòng-Chi nhánh Tổng công ty điện lực Miền Bắc,Công ty điện lực Hải Phòng-Chi nhánh Tổng công ty điện lực Miền Bắc,2.247.652.782,-,2247652782.0,
Công ty điện lực Phú Thọ - Chi nhánh Tổng Công ty Điện lực Miền Bắc,Mua hàng > Công ty điện lực Phú Thọ - Chi nhánh Tổng Công ty Điện lực Miền Bắc,Công ty điện lực Phú Thọ - Chi nhánh Tổng Công ty Điện lực Miền Bắc,560.500.000,613.600.000,560500000.0,613600000.0
Công ty TNHH MTV Thí nghiệm điện miền Bắc,Mua hàng > Công ty TNHH MTV Thí nghiệm điện miền Bắc,Công ty TNHH MTV Thí nghiệm điện miền Bắc,1.045.517.000,-,1045517000.0,
Công ty Viễn thông Điện lực và Công nghệ Thông tin,Mua hàng > Công ty Viễn thông Điện lực và Công nghệ Thông tin,Công ty Viễn thông Điện lực và Công nghệ Thông tin,426.791.799,402.491.799,426791799.0,402491799.0
,,,48.890.499.994,33.120.978.717,48890499994.0,33120978717.0
Thanh toán gốc vay,Thanh toán gốc vay,Thanh toán gốc vay,Thanh toán gốc vay,Thanh toán gốc vay,,
Tập đoàn Điện lực Việt Nam,Thanh toán gốc vay > Tập đoàn Điện lực Việt Nam,Tập đoàn Điện lực Việt Nam,-,420.732.272.210,,420732272210.0
Tập đoàn Điện lực Việt Nam,Thanh toán gốc vay > Tập đoàn Điện lực Việt Nam,Tập đoàn Điện lực Việt Nam,-,420.732.272.210,,420732272210.0
"Lãi vay và các loại thuế, phí","Lãi vay và các loại thuế, phí","Lãi vay và các loại thuế, phí","Lãi vay và các loại thuế, phí","Lãi vay và các loại thuế, phí",,
Tập đoàn Điện lực Việt Nam,"Lãi vay và các loại thuế, phí > Tập đoàn Điện lực Việt Nam",Tập đoàn Điện lực Việt Nam,-,8.132.358.860,,8132358860.0
Tập đoàn Điện lực Việt Nam,"Lãi vay và các loại thuế, phí > Tập đoàn Điện lực Việt Nam",Tập đoàn Điện lực Việt Nam,-,8.132.358.860,,8132358860.0
Chia cổ tức,Chia cổ tức,Chia cổ tức,Chia cổ tức,Chia cổ tức,,
Tổng Công ty Phát điện 2 - CTCP,Chia cổ tức > Tổng Công ty Phát điện 2 - CTCP,Tổng Công ty Phát điện 2 - CTCP,25.500.000.000,255.510.000.000,25500000000.0,255510000000.0
Công ty Cổ phần Nhiệt điện Phả Lại,Chia cổ tức > Công ty Cổ phần Nhiệt điện Phả Lại,Công ty Cổ phần Nhiệt điện Phả Lại,12.985.000.000,130.109.700.000,12985000000.0,130109700000.0
Công ty Cổ phần Nhiệt điện Bà Rịa,Chia cổ tức > Công ty Cổ phần Nhiệt điện Bà Rịa,Công ty Cổ phần Nhiệt điện Bà Rịa,1.000.000.000,10.020.000.000,1000000000.0,10020000000.0
,,,39.485.000.000,395.639.700.000,39485000000.0,395639700000.0
