row_label_raw,row_label_full,col_0,Năm nay,Năm trước,numeric__Năm nay,numeric__Năm trước
,,,VND,VND,,
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,22.172.976.915,21.187.107.561,22172976915.0,21187107561.0
Tăng trong năm,Tăng trong năm,Tăng trong năm,35.592.299.185,48.314.674.246,35592299185.0,48314674246.0
Trích từ lợi nhuận,Trích từ lợi nhuận,Trích từ lợi nhuận,35.376.299.185,47.275.731.422,35376299185.0,47275731422.0
Nhận từ Tổng Công ty Phát điện 2 - CTCP,Nhận từ Tổng Công ty Phát điện 2 - CTCP,Nhận từ Tổng Công ty Phát điện 2 - CTCP,-,8.000.000,,8000000.0
Nhận từ nguồn quỹ khác,Nhận từ nguồn quỹ khác,Nhận từ nguồn quỹ khác,216.000.000,1.030.942.824,216000000.0,1030942824.0
Giảm trong năm,Giảm trong năm,Giảm trong năm,(41.381.948.128),(47.328.804.892),-41381948128.0,-47328804892.0
Sử dụng trong năm,Sử dụng trong năm,Sử dụng trong năm,(40.208.118.712),(44.196.683.469),-40208118712.0,-44196683469.0
Chi phí khấu hao được phân bổ trong năm,Chi phí khấu hao được phân bổ trong năm,Chi phí khấu hao được phân bổ trong năm,(1.439.417.784),(1.629.303.090),-1439417784.0,-1629303090.0
Điều chỉnh khác,Điều chỉnh khác,Điều chỉnh khác,265.588.368,(1.502.818.333),265588368.0,-1502818333.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,16.383.327.972,22.172.976.915,16383327972.0,22172976915.0
