row_label_raw,row_label_full,Chứng khoán đầu tư sẵn sàng để bán (Thuyết minh 11.1) > Chứng khoán đầu tư giữ đến ngày đáo hạn (Thuyết minh 11.2),31/12/2019 triệu đồng > 27.882.169 > 42.380,31/12/2018 triệu đồng > 28.676.423 > 42.380,numeric__31/12/2019 triệu đồng > 27.882.169 > 42.380,numeric__31/12/2018 triệu đồng > 28.676.423 > 42.380
Dự phòng rủi ro chứng khoán đầu tư,Dự phòng rủi ro chứng khoán đầu tư,Dự phòng rủi ro chứng khoán đầu tư,(82.556),(141.043),-82556.0,-141043.0
,,,27.841.993,28.577.760,27841993.0,28577760.0
