row_label_raw,row_label_full,col_0,Thuyết minh,Năm 2019 triệu đồng,Năm 2018 triệu đồng,numeric__Thuyết minh,numeric__Năm 2019 triệu đồng,numeric__Năm 2018 triệu đồng
Những thay đổi về tài sản hoạt động,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Những thay đổi về tài sản hoạt động,Những thay đổi về tài sản hoạt động,,(34.156.604),(19.111.426),,-34156604.0,-19111426.0
(Tăng)/Giảm các khoản tiền gửi và cho vay các TCTD khác,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > (Tăng)/Giảm các khoản tiền gửi và cho vay các TCTD khác,(Tăng)/Giảm các khoản tiền gửi và cho vay các TCTD khác,,(446.826),193.276,,-446826.0,193276.0
Giảm/(Tăng) các khoản về kinh doanh chứng khoán,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Giảm/(Tăng) các khoản về kinh doanh chứng khoán,Giảm/(Tăng) các khoản về kinh doanh chứng khoán,,794.254,(2.254.968),,794254.0,-2254968.0
Tăng các khoản cho vay khách hàng,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Tăng các khoản cho vay khách hàng,Tăng các khoản cho vay khách hàng,,(32.968.474),(15.737.398),,-32968474.0,-15737398.0
"Tăng nguồn dự phòng để bù đắp tổn thất các khoản (tín dụng, chứng khoán, đầu tư dài hạn)","LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Tăng nguồn dự phòng để bù đắp tổn thất các khoản (tín dụng, chứng khoán, đầu tư dài hạn)","Tăng nguồn dự phòng để bù đắp tổn thất các khoản (tín dụng, chứng khoán, đầu tư dài hạn)",,(326.290),(1.714.237),,-326290.0,-1714237.0
(Tăng)/Giảm khác về tài sản hoạt động,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > (Tăng)/Giảm khác về tài sản hoạt động,(Tăng)/Giảm khác về tài sản hoạt động,,(1.209.268),401.901,,-1209268.0,401901.0
Những thay đổi về công nợ hoạt động,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Những thay đổi về công nợ hoạt động,Những thay đổi về công nợ hoạt động,,41.398.921,13.529.267,,41398921.0,13529267.0
Giảm các khoản nợ Chính phủ và Ngân hàng Nhà nước Việt Nam,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Giảm các khoản nợ Chính phủ và Ngân hàng Nhà nước Việt Nam,Giảm các khoản nợ Chính phủ và Ngân hàng Nhà nước Việt Nam,,(832.575),(167.425),,-832575.0,-167425.0
"Giảm các khoản tiền gửi, vay các TCTD khác","LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Giảm các khoản tiền gửi, vay các TCTD khác","Giảm các khoản tiền gửi, vay các TCTD khác",,(2.174.837),(4.295.569),,-2174837.0,-4295569.0
Tăng tiền gửi của khách hàng (bao gồm cả Kho bạc Nhà nước),LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Tăng tiền gửi của khách hàng (bao gồm cả Kho bạc Nhà nước),Tăng tiền gửi của khách hàng (bao gồm cả Kho bạc Nhà nước),,37.494.415,16.484.876,,37494415.0,16484876.0
Tăng phát hành giấy tờ có giá (ngoại trừ giấy tờ có giá phát hành được tính vào hoạt động tài chính),LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Tăng phát hành giấy tờ có giá (ngoại trừ giấy tờ có giá phát hành được tính vào hoạt động tài chính),Tăng phát hành giấy tờ có giá (ngoại trừ giấy tờ có giá phát hành được tính vào hoạt động tài chính),,7.002.417,1.107.369,,7002417.0,1107369.0
"Giảm vốn tài trợ, uỷ thác đầu tư, cho vay mà TCTD chịu rủi ro","LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Giảm vốn tài trợ, uỷ thác đầu tư, cho vay mà TCTD chịu rủi ro","Giảm vốn tài trợ, uỷ thác đầu tư, cho vay mà TCTD chịu rủi ro",,(9.116),(11.430),,-9116.0,-11430.0
Giảm các công cụ tài chính phải sinh và các khoản nợ tài chính khác,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Giảm các công cụ tài chính phải sinh và các khoản nợ tài chính khác,Giảm các công cụ tài chính phải sinh và các khoản nợ tài chính khác,,(18.045),(68.960),,-18045.0,-68960.0
Giảm)/Tăng của công nợ khác,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Giảm)/Tăng của công nợ khác,Giảm)/Tăng của công nợ khác,,(63.338),480.406,,-63338.0,480406.0
Lưu chuyển tiền thuần tử/(sử dụng vào) hoạt động kinh doanh,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Lưu chuyển tiền thuần tử/(sử dụng vào) hoạt động kinh doanh,Lưu chuyển tiền thuần tử/(sử dụng vào) hoạt động kinh doanh,,12.298.574,(2.376.139),,12298574.0,-2376139.0
