row_label_raw,row_label_full,col_0,Ngày 31 tháng 12năm 2023Triệu đồng,Ngày 31 tháng 12năm 2022Triệu đồng,numeric__Ngày 31 tháng 12năm 2023Triệu đồng,numeric__Ngày 31 tháng 12năm 2022Triệu đồng
Mua nợ bằng VND,Mua nợ bằng VND,Mua nợ bằng VND,7.207.076(114.765),5.470.036(41.025),,
Dự phòng rủi ro hoạt động mua nợ,Mua nợ bằng VND > Dự phòng rủi ro hoạt động mua nợ,Dự phòng rủi ro hoạt động mua nợ,7.092.311,5.429.011,7092311.0,5429011.0
