row_label_raw,row_label_full,col_0,Dự phòng chungTriệu đồng,Dự phòng cụ thểTriệu đồng,Tổng cộngTriệu đồng,numeric__Dự phòng chungTriệu đồng,numeric__Dự phòng cụ thểTriệu đồng,numeric__Tổng cộngTriệu đồng
Số dư tại ngày 01 tháng 01 năm 2023,Số dư tại ngày 01 tháng 01 năm 2023,Số dư tại ngày 01 tháng 01 năm 2023,2.676.836,2.832.189,5.509.025,2676836.0,2832189.0,5509025.0
Dự phòng rủi ro trích lập trong năm(Thuyết minh số 34),Dự phòng rủi ro trích lập trong năm(Thuyết minh số 34),Dự phòng rủi ro trích lập trong năm(Thuyết minh số 34),1.029.285,11.427.210,12.456.495,1029285.0,11427210.0,12456495.0
Sử dụng dự phòng xử lý rủi ro tín dụng và bán nợ,Sử dụng dự phòng xử lý rủi ro tín dụng và bán nợ,Sử dụng dự phòng xử lý rủi ro tín dụng và bán nợ,(14.913),(9.570.160),(9.585.073),-14913.0,-9570160.0,-9585073.0
Số dư tại ngày 31 tháng 12 năm 2023,Số dư tại ngày 31 tháng 12 năm 2023,Số dư tại ngày 31 tháng 12 năm 2023,3.691.208,4.689.239,8.380.447,3691208.0,4689239.0,8380447.0
