row_label_raw,row_label_full,col_0,Dự phòng chungTriệu đồng,Dự phòng cụ thểTriệu đồng,Dự phòng giảm giáTriệu đồng,Tổng cộngTriệu đồng,numeric__Dự phòng chungTriệu đồng,numeric__Dự phòng cụ thểTriệu đồng,numeric__Dự phòng giảm giáTriệu đồng,numeric__Tổng cộngTriệu đồng
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,208.122,-,29.902,238.024,208122.0,,29902.0,238024.0
Dự phòng rủi ro trích lập/(hoàn nhập) trong năm (Thuyết minh số 30),Dự phòng rủi ro trích lập/(hoàn nhập) trong năm (Thuyết minh số 30),Dự phòng rủi ro trích lập/(hoàn nhập) trong năm (Thuyết minh số 30),38.567,-,(23.991),14.576,38567.0,,-23991.0,14576.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,246.689,-,5.911,252.600,246689.0,,5911.0,252600.0
