row_label_raw,row_label_full,col_0,Ngày 31 tháng 12năm 2023Triệu đồng,Ngày 31 tháng 12năm 2022Triệu đồng,numeric__Ngày 31 tháng 12năm 2023Triệu đồng,numeric__Ngày 31 tháng 12năm 2022Triệu đồng
Tiền gửi thanh toán tại NHNN,Tiền gửi thanh toán tại NHNN,Tiền gửi thanh toán tại NHNN,Tiền gửi thanh toán tại NHNN,Tiền gửi thanh toán tại NHNN,,
Bằng VND,Tiền gửi thanh toán tại NHNN > Bằng VND,Bằng VND,7.560.346,8.411.676,7560346.0,8411676.0
Bằng ngoại tệ,Tiền gửi thanh toán tại NHNN > Bằng ngoại tệ,Bằng ngoại tệ,331.597,976.284,331597.0,976284.0
,,,7.891.943,9.387.960,7891943.0,9387960.0
