row_label_raw,row_label_full,col_0,1/1/2018VND,Số đã cấn trừVND,31/12/2018VND,numeric__1/1/2018VND,numeric__Số đã cấn trừVND,numeric__31/12/2018VND
Thuế nhà thầu nước ngoài,Thuế nhà thầu nước ngoài,Thuế nhà thầu nước ngoài,56.576.964.943,(1.622.427.903),54.954.537.040,56576964943.0,-1622427903.0,54954537040.0
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,38.529.341.132,(38.529.341.132),-,38529341132.0,-38529341132.0,
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,900,(900),-,900.0,-900.0,
,,,95.106.306.975,(40.151.769.935),54.954.537.040,95106306975.0,-40151769935.0,54954537040.0
