row_label_raw,row_label_full,col_0,CHỈ TIÊU,Mã số,Năm nay,Năm trước,numeric__CHỈ TIÊU,numeric__Mã số,numeric__Năm nay,numeric__Năm trước
III.,III.,III.,LU'U CHUYÊN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH,LU'U CHUYÊN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH,LU'U CHUYÊN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH,LU'U CHUYÊN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH,,,,
1.,III. > 1.,1.,"Tiền thu từ phát hành cố phiếu, nhận vốn góp của chủ sở hữu",31,-,79.125.600.000,,31.0,,79125600000.0
2.,III. > 2.,2.,Tiền thu từ đi vay,33,11.227.032.335.088,7.523.867.195.363,,33.0,11227032335088.0,7523867195363.0
3.,III. > 3.,3.,Tiền trả nợ gốc vay,34,(9.523.253.437.743),(4.565.045.788.558),,34.0,-9523253437743.0,-4565045788558.0
4.,III. > 4.,4.,"Cổ tức, lợi nhuận đã trả cho chủ sở hữu",36,(1.151.946.112.500),(1.815.000),,36.0,-1151946112500.0,-1815000.0
4.,III. > 4.,4.,Lưu chuyển tiền thuần từ hoạt động tài chính,40,551.832.784.845,3.037.945.191.805,,40.0,551832784845.0,3037945191805.0
4.,III. > 4.,4.,Lưu chuyển tiền thuần trong năm (50=20+30+40),50,2.284.694.857.581,58.423.034.295,,50.0,2284694857581.0,58423034295.0
4.,III. > 4.,4.,Tiền đầu năm,60,166.077.200.003,107.427.184.440,,60.0,166077200003.0,107427184440.0
4.,III. > 4.,4.,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,61,(65.270.678),226.981.268,,61.0,-65270678.0,226981268.0
4.,III. > 4.,4.,Tiền và tương đương tiền cuối năm (70=50+60+61),70,2.450.706.786.906,166.077.200.003,,70.0,2450706786906.0,166077200003.0
